DATE_DAY,CHANNEL_ID,POST_ID,CAMPAIGN_ID,TITLE_ID,POST_TYPE,IMPRESSIONS,REACH,LIKES,COMMENTS,SHARES,SAVES,VIDEO_VIEWS,AVG_WATCH_SEC,FOLLOWS_ATTRIBUTED,LINK_CLICKS
2026-03-30,20,3228,108,,TT_TRENDING,4517100,1139600,122220,10980,16425,1980,3279900,8,3419,1048
2026-03-30,20,3229,107,,IG_POST,485352,174000,12798,1415,968,5434,0,0,609,1067
2026-03-30,20,3230,106,10,YT_SHORT,1143720,286500,24750,1553,1346,2429,828000,27,389,881
2026-03-30,20,3231,106,10,YT_TRAILER,3028500,1316700,35020,700,31976,11052,1867800,92,4654,22015
2026-03-31,12,3232,110,,BLOG_DEV_DIARY,62014,207900,5384,2209,533,2365,0,0,952,432
2026-03-31,12,3233,107,,IG_REEL,814320,121800,30072,1320,13608,2521,257920,12,492,449
2026-03-31,12,3234,106,10,IG_REEL,542880,122100,31794,1555,4344,1025,612560,12,779,1025
2026-03-31,12,3235,108,,IG_REEL,565110,205800,37842,1615,11952,1896,575640,11,592,1160
2026-03-31,12,3236,110,,TT_VIDEO,1233360,170700,108015,1815,773,1252,872200,20,717,1001
2026-03-31,12,3237,110,,YT_TRAILER,2398500,1560300,95370,2026,19712,17874,2356200,74,3721,17675
2026-03-31,18,3238,110,,YT_SHORT,1705860,228900,43120,851,1062,2178,897000,34,426,764
2026-03-31,18,3239,107,,TT_VIDEO,972000,288000,83790,752,1749,2618,931980,16,653,1211
2026-03-31,18,3240,112,,YT_LONG,888570,278400,4480,5270,849,678,0,294,1694,9393
2026-03-31,18,3241,112,,TT_VIDEO,1293840,235200,32490,2350,845,1261,887880,21,402,1244
2026-03-31,18,3242,107,,IG_POST,305928,217500,17910,2548,569,5795,0,0,864,817
2026-03-31,19,3243,107,,YT_TRAILER,1908000,1159200,27625,1443,13384,14724,1812800,89,3549,31150
2026-03-31,19,3244,112,,BLOG_DEV_DIARY,103565,264900,5624,2209,1236,2178,0,0,286,834
2026-03-31,19,3245,106,10,IG_REEL,1050660,219600,42084,2057,9912,1683,494000,14,791,1060
2026-03-31,19,3246,106,10,TT_VIDEO,2300400,299700,55195,1320,593,810,459620,15,293,883
2026-03-31,19,3247,112,,YT_LONG,774360,218700,5784,7514,867,2086,0,381,1274,6647
2026-03-31,19,3248,106,10,TT_TRENDING,5733000,2016000,111600,7212,50490,2077,977300,11,6585,532
2026-03-31,20,3249,107,,YT_LONG,602640,229800,4240,7574,563,937,0,339,839,4412
2026-03-31,20,3250,106,10,IG_STORY,412776,174600,4000,1943,978,1918,0,0,973,4532
2026-04-01,12,3251,106,10,IG_STORY,716040,201900,8400,2011,1592,1362,0,0,538,3986
2026-04-01,12,3252,112,,TT_VIDEO,1667520,207300,45885,2563,761,966,478240,20,290,1193
2026-04-01,18,3253,106,10,YT_TRAILER,2682000,2055900,67405,2262,13776,19422,871200,85,3662,38150
2026-04-01,18,3254,107,,YT_LONG,478710,231000,3200,9112,1085,1199,0,374,1334,3655
2026-04-01,18,3255,112,,YT_TRAILER,4504500,1350300,95795,1855,31612,18846,1326600,69,2453,18480
2026-04-01,19,3256,112,,YT_TRAILER,3271500,1186500,78880,1892,24024,17046,1210000,89,2869,40040
2026-04-01,20,3257,107,,YT_SHORT,1733400,162300,43670,1679,683,1936,597000,33,401,1145
2026-04-02,12,3258,106,10,TT_TRENDING,5336100,2595600,184680,10956,31455,1401,3277000,11,2282,467
2026-04-02,12,3259,107,,YT_SHORT,895860,247800,47135,719,614,1657,419250,28,599,1229
2026-04-02,12,3260,112,,TT_TRENDING,4536000,1836800,117900,8016,31860,1298,1162900,12,2893,505
2026-04-02,18,3261,106,10,YT_TRAILER,2533500,1465800,42925,1577,18144,20880,2569600,66,4729,40740
2026-04-02,18,3262,106,10,IG_REEL,600210,225900,34272,1734,7332,1265,190320,16,437,672
2026-04-02,19,3263,107,,IG_POST,489384,244500,5652,2442,741,2869,0,0,513,624
2026-04-02,19,3264,106,10,BLOG_POST,96786,192900,7016,172,1025,735,0,0,312,8954
2026-04-02,20,3265,107,,IG_STORY,971568,187500,5520,829,1299,924,0,0,388,5023
2026-04-03,12,3266,107,,TT_VIDEO,1652400,291600,72010,1280,1055,792,610540,15,568,893
2026-04-03,12,3267,106,10,BLOG_POST,132867,289800,3792,148,818,2317,0,0,742,24816
2026-04-03,12,3268,112,,YT_LONG,605070,128400,4736,6163,1329,2416,0,315,1508,4743
2026-04-03,12,3269,106,10,YT_TRAILER,1836000,2003400,93840,979,12376,10062,2578400,91,1357,28455
2026-04-03,12,3270,107,,IG_REEL,1276470,167700,19362,2213,9480,1705,194480,15,411,510
2026-04-03,12,3271,112,,BLOG_DEV_DIARY,114318,249900,4944,944,1167,1608,0,0,808,833
2026-04-03,18,3272,112,,IG_REEL,724230,282900,41412,1481,11184,1452,291200,15,651,678
2026-04-03,18,3273,112,,IG_POST,406224,137400,13590,2574,1589,10042,0,0,790,1085
2026-04-03,18,3274,106,10,YT_TRAILER,4108500,1211700,28050,1602,26320,17190,1760000,60,3545,36330
2026-04-03,18,3275,107,,YT_SHORT,1545480,275100,40205,2182,1263,2240,807750,34,796,1196
2026-04-03,18,3276,112,,BLOG_POST,146889,223500,2832,371,1374,2561,0,0,389,8822
2026-04-03,19,3277,107,,TT_VIDEO,1129680,233100,56240,1333,1335,950,973140,20,553,642
2026-04-03,19,3278,107,,BLOG_POST,72846,229200,8416,459,1202,948,0,0,825,8998
2026-04-03,19,3279,112,,YT_SHORT,1132380,219000,44055,671,1688,801,595500,34,551,932
2026-04-03,19,3280,107,,TT_TRENDING,3855600,2545200,84060,10284,49185,1793,1261500,9,3679,1412
2026-04-03,20,3281,106,10,IG_POST,487368,279900,10260,1395,1685,6261,0,0,339,1092
2026-04-03,20,3282,106,10,YT_LONG,453600,121500,2632,9886,1698,730,0,315,1192,7055
2026-04-03,20,3283,106,10,BLOG_POST,143127,246900,5680,216,1625,1516,0,0,654,15950
2026-04-04,12,3284,107,,IG_REEL,879840,275400,42000,2539,4188,882,348400,16,915,629
2026-04-04,12,3285,112,,TT_TRENDING,2727900,1607200,57960,10008,33525,2325,1658800,12,3666,574
2026-04-04,12,3286,106,10,IG_STORY,479232,257700,8208,2334,642,1773,0,0,969,1659
2026-04-04,12,3287,112,,YT_SHORT,1249020,283500,35035,1307,474,2519,753750,25,422,1324
2026-04-04,18,3288,112,,YT_SHORT,1526040,208200,20075,1452,609,2281,882000,34,273,421
2026-04-04,18,3289,112,,IG_POST,400680,276600,19242,1604,1742,8788,0,0,407,1345
2026-04-04,18,3290,106,10,YT_SHORT,1360800,199500,25300,823,1301,990,638250,23,534,492
2026-04-04,19,3291,107,,BLOG_DEV_DIARY,114840,128400,9272,673,1022,2497,0,0,720,734
2026-04-04,19,3292,106,10,YT_LONG,658530,190800,7112,10064,1047,1036,0,411,1300,5568
2026-04-04,19,3293,112,,BLOG_DEV_DIARY,63266,123900,4728,1038,1569,884,0,0,611,690
2026-04-04,19,3294,112,,IG_POST,352296,251100,18864,1177,1127,6213,0,0,419,473
2026-04-04,19,3295,106,10,BLOG_DEV_DIARY,74020,206100,8704,2204,1406,990,0,0,976,835
2026-04-04,20,3296,106,10,IG_STORY,574704,279600,3760,902,573,1938,0,0,932,4943
2026-04-04,20,3297,106,10,BLOG_POST,152361,281400,7056,153,654,1575,0,0,807,25036
2026-04-04,20,3298,107,,BLOG_DEV_DIARY,61492,243300,8496,2479,668,1740,0,0,422,1308
2026-04-04,20,3299,107,,IG_POST,445032,226500,15354,2341,831,5225,0,0,728,1312
2026-04-05,18,3300,106,10,YT_TRAILER,4792500,1463700,57120,796,23856,12618,708400,92,4738,21315
2026-04-05,18,3301,107,,IG_REEL,684450,240600,43218,957,12396,1483,293800,14,873,926
2026-04-05,18,3302,106,10,YT_SHORT,1435320,148500,29480,2464,630,2127,730500,35,543,1184
2026-04-05,19,3303,106,10,YT_SHORT,1028700,247500,59565,2400,491,1265,629250,24,972,472
2026-04-05,19,3304,107,,BLOG_DEV_DIARY,101894,290400,2872,1371,1224,2211,0,0,700,817
2026-04-05,19,3305,112,,TT_TRENDING,3912300,1374800,207180,11256,35685,2088,2256200,9,2321,401
2026-04-05,19,3306,112,,IG_POST,523656,155100,12240,1663,761,10070,0,0,598,1368
2026-04-05,20,3307,112,,IG_STORY,998712,132000,5520,1267,1487,2611,0,0,275,2680
2026-04-05,20,3308,107,,IG_REEL,610740,196800,45318,1104,9684,1230,460720,14,829,824
2026-04-05,20,3309,107,,BLOG_POST,70452,147000,8416,528,1292,1850,0,0,851,15158
2026-04-05,20,3310,112,,YT_LONG,375840,249600,5288,7880,1319,1938,0,397,1681,4276
2026-04-05,20,3311,107,,YT_LONG,640710,252600,4184,2593,732,1052,0,416,1366,7710
2026-04-05,20,3312,106,10,YT_LONG,762210,204900,4696,10175,1413,2002,0,293,866,5721
2026-04-06,12,3313,107,,IG_REEL,1023750,139200,30492,1274,4560,1542,406120,17,315,1176
2026-04-06,12,3314,112,,IG_STORY,475488,171600,2504,1639,1479,1643,0,0,1012,2453
2026-04-06,18,3315,107,,TT_TRENDING,5493600,2749600,140940,12792,51210,2372,2061900,12,4407,614
2026-04-06,18,3316,106,10,BLOG_POST,115596,181800,6128,514,798,1855,0,0,294,10604
2026-04-06,18,3317,106,10,YT_TRAILER,1908000,1841700,30260,933,15792,19944,1031800,77,4855,40425
2026-04-06,18,3318,107,,BLOG_DEV_DIARY,66085,232800,4888,1522,1065,1146,0,0,699,784
2026-04-06,18,3319,106,10,IG_STORY,884520,158400,7184,2136,630,2193,0,0,284,2092
2026-04-06,20,3320,106,10,YT_TRAILER,3645000,1302000,59245,1542,26404,21546,1251800,75,3704,32270
2026-04-06,20,3321,107,,IG_STORY,480168,157800,5208,1144,908,669,0,0,697,3305
2026-04-07,12,3322,112,,IG_REEL,1092780,128400,28686,878,11268,2345,156520,16,677,1100
2026-04-07,18,3323,107,,YT_LONG,470610,186600,4080,8526,1278,900,0,330,1982,8594
2026-04-07,18,3324,106,10,IG_REEL,1207440,235500,47796,2273,5892,1800,249080,13,927,1301
2026-04-07,18,3325,107,,BLOG_POST,93879,272700,8528,376,978,970,0,0,476,14124
2026-04-07,18,3326,112,,IG_STORY,446472,197400,6200,2222,1562,785,0,0,983,2255
2026-04-07,19,3327,107,,IG_REEL,810810,157500,14994,1305,6096,1747,357240,14,317,1344
2026-04-07,20,3328,107,,TT_VIDEO,1388880,189600,44080,1916,1224,865,813400,17,408,402
2026-04-07,20,3329,112,,TT_VIDEO,1902960,249900,70395,2011,450,669,1007440,20,1019,649
2026-04-07,20,3330,106,10,YT_LONG,613980,193200,9224,9231,1650,1247,0,373,1323,3494
2026-04-08,12,3331,107,,YT_TRAILER,2299500,1719900,30175,1309,22792,9576,2213200,77,2012,31885
2026-04-08,12,3332,112,,YT_SHORT,1193940,201600,48730,1745,942,1511,382500,35,666,919
2026-04-08,12,3333,106,10,BLOG_DEV_DIARY,70157,158700,5248,1890,1341,1921,0,0,412,1099
2026-04-08,18,3334,112,,YT_SHORT,1594080,122100,45045,1454,1422,2455,699000,30,524,371
2026-04-08,18,3335,106,10,YT_TRAILER,4369500,1862700,96475,2110,13524,20340,1260600,67,2008,17220
2026-04-08,19,3336,107,,IG_POST,471240,216600,15732,2592,1473,8037,0,0,354,1026
2026-04-08,19,3337,106,10,IG_REEL,1144260,289200,48090,2409,11364,1331,606320,17,685,947
2026-04-08,19,3338,106,10,YT_LONG,573480,296100,5552,8415,600,737,0,412,949,2831
2026-04-08,19,3339,112,,YT_LONG,480330,154200,8656,3307,479,2394,0,402,1418,5933
2026-04-08,19,3340,112,,IG_REEL,1144260,155100,14154,2108,3984,1646,353080,14,409,1265
2026-04-08,20,3341,112,,BLOG_POST,173907,291900,2768,410,1535,2570,0,0,536,8800
2026-04-09,12,3342,112,,YT_TRAILER,2344500,1402800,28815,847,9100,16362,2219800,82,3133,35595
2026-04-09,12,3343,106,10,BLOG_DEV_DIARY,72662,127200,2616,1533,1316,2409,0,0,705,1346
2026-04-09,18,3344,107,,IG_POST,519624,295500,19962,2039,1626,8313,0,0,731,641
2026-04-09,18,3345,112,,YT_LONG,886950,267600,5408,5908,1284,1804,0,291,2149,9546
2026-04-09,18,3346,112,,TT_VIDEO,889920,234600,36575,1514,783,1822,613480,22,392,1220
2026-04-09,19,3347,107,,YT_SHORT,1709100,291600,64020,2042,681,1494,518250,31,763,1438
2026-04-09,19,3348,112,,TT_TRENDING,5890500,2668400,189720,10596,36090,2119,1995200,13,2535,1204
2026-04-09,19,3349,106,10,IG_POST,436968,264300,8388,1481,1179,4351,0,0,830,697
2026-04-09,19,3350,106,10,BLOG_POST,162963,288600,6912,212,1272,2433,0,0,995,14366
2026-04-09,20,3351,112,,BLOG_DEV_DIARY,82163,183600,7272,1591,1412,1294,0,0,551,1219
2026-04-09,20,3352,112,,IG_REEL,568620,280200,19824,1313,4860,915,559000,17,453,1128
2026-04-10,12,3353,106,10,IG_POST,327096,168600,21528,2075,1023,7296,0,0,581,1198
2026-04-10,12,3354,112,,YT_TRAILER,2718000,1919400,31195,2462,18592,7164,1038400,70,4826,20685
2026-04-10,18,3355,112,,YT_SHORT,798660,124200,28875,1250,782,1285,285000,27,478,862
2026-04-10,18,3356,112,,TT_TRENDING,4844700,1915200,189540,12768,13500,1025,3326300,14,4134,1104
2026-04-10,19,3357,112,,BLOG_DEV_DIARY,95317,127200,2904,1973,809,2112,0,0,387,1154
2026-04-10,19,3358,112,,IG_STORY,517608,130200,6112,1863,761,2594,0,0,495,3692
2026-04-10,19,3359,107,,BLOG_POST,182799,252000,8832,530,1311,2367,0,0,688,9768
2026-04-10,19,3360,112,,YT_LONG,538650,129000,3064,5908,1730,1111,0,410,742,7013
2026-04-10,19,3361,106,10,BLOG_POST,122949,181500,9584,446,1044,1430,0,0,295,18964
2026-04-10,19,3362,107,,BLOG_DEV_DIARY,48024,243000,9016,719,548,977,0,0,468,698
2026-04-10,20,3363,106,10,TT_TRENDING,5632200,2167200,165780,8688,41625,2490,2978300,14,3790,474
2026-04-10,20,3364,106,10,BLOG_POST,108756,215400,6448,331,629,1844,0,0,431,19030
2026-04-10,20,3365,112,,IG_REEL,1041300,256800,44898,667,9252,2453,302640,15,398,1181
2026-04-11,12,3366,107,,IG_POST,260568,167100,7254,2138,1446,5425,0,0,767,895
2026-04-11,12,3367,112,,TT_TRENDING,5273100,2024400,215460,10860,45315,1465,2366400,9,4420,1259
2026-04-11,18,3368,107,,TT_TRENDING,3628800,2242800,192240,5628,41400,986,1261500,14,3725,1387
2026-04-11,18,3369,106,10,TT_TRENDING,4365900,1324400,215280,7536,35955,1580,1218000,10,3315,1013
2026-04-11,19,3370,107,,TT_VIDEO,1490400,194700,94620,986,1223,2372,909440,17,382,684
2026-04-11,20,3371,112,,IG_REEL,1116180,239700,17262,1093,13728,1494,370240,11,409,810
2026-04-12,12,3372,107,,TT_TRENDING,5751900,1248800,96300,10428,42750,2622,1595000,10,5291,1164
2026-04-12,18,3373,106,10,YT_LONG,430110,162600,8408,9682,587,2134,0,414,2108,8322
2026-04-12,18,3374,107,,YT_SHORT,1270080,206700,55880,1668,1214,693,595500,21,686,1433
2026-04-12,18,3375,112,,TT_TRENDING,5499900,1797600,149580,7764,54000,1544,1676200,10,7326,635
2026-04-12,18,3376,107,,TT_TRENDING,5153400,2433200,130860,9924,47025,1454,2662200,9,5090,571
2026-04-12,19,3377,112,,IG_REEL,884520,169200,21210,777,10620,1331,512720,15,456,1422
2026-04-12,19,3378,107,,YT_TRAILER,4113000,1526700,90865,1648,17360,6120,748000,76,2335,41370
2026-04-12,19,3379,107,,IG_REEL,1236690,281100,35406,2493,12792,2618,531440,12,955,638
2026-04-12,20,3380,106,10,IG_REEL,811980,131700,16548,2341,7020,1250,608920,18,328,450
2026-04-12,20,3381,106,10,TT_VIDEO,2114640,172200,86355,1547,1545,950,371420,20,363,782
2026-04-12,20,3382,107,,TT_VIDEO,972000,253200,33915,1415,1343,660,374360,14,282,574
2026-04-13,12,3383,112,,BLOG_POST,111492,182700,2472,318,821,2455,0,0,598,10978
2026-04-13,12,3384,106,10,TT_VIDEO,2270160,197400,110010,1773,663,1641,1168160,18,931,719
2026-04-13,18,3385,112,,BLOG_DEV_DIARY,68173,270300,7120,1949,1712,986,0,0,829,1123
2026-04-13,18,3386,106,10,IG_REEL,769860,243900,48216,2044,13956,1641,281840,16,831,1433
2026-04-13,18,3387,106,10,TT_TRENDING,5695200,1730400,135360,10980,23355,1582,1122300,10,5902,641
2026-04-13,18,3388,112,,YT_SHORT,1088640,167400,39050,1826,777,1126,532500,32,457,1264
2026-04-13,18,3389,106,10,YT_LONG,797850,167700,4432,4497,1460,1474,0,315,1561,9189
2026-04-13,19,3390,107,,YT_SHORT,1616760,120000,45870,1423,1622,737,639000,34,484,371
2026-04-13,19,3391,106,10,TT_VIDEO,965520,286500,70015,2145,897,1126,294980,21,807,1182
2026-04-13,20,3392,112,,BLOG_DEV_DIARY,66190,276300,5464,2442,513,1661,0,0,962,713
2026-04-13,20,3393,107,,YT_LONG,712800,274200,2528,3723,852,981,0,269,1429,3859
2026-04-13,20,3394,107,,TT_VIDEO,2265840,230100,80940,1397,1472,1949,715400,17,589,1166
2026-04-14,12,3395,107,,IG_REEL,1049490,281100,17514,2152,7584,2182,294840,12,385,360
2026-04-14,12,3396,106,10,IG_POST,507024,140100,5652,1239,1310,6223,0,0,390,793
2026-04-14,18,3397,112,,TT_VIDEO,1788480,264900,101650,1993,1254,2391,412580,14,530,805
2026-04-14,18,3398,106,10,BLOG_DEV_DIARY,88114,142500,6032,1146,714,2534,0,0,533,959
2026-04-14,19,3399,107,,BLOG_DEV_DIARY,88322,261300,8736,2053,1338,2237,0,0,956,832
2026-04-14,19,3400,112,,IG_POST,520632,279300,20340,926,1211,7059,0,0,921,791
2026-04-14,20,3401,107,,YT_TRAILER,2272500,1999200,100045,1531,21756,19440,2448600,78,5032,28665
2026-04-15,12,3402,107,,BLOG_POST,181773,268200,7288,495,1235,796,0,0,639,21802
2026-04-15,12,3403,112,,BLOG_POST,78318,182700,8040,382,1113,1472,0,0,604,26224
2026-04-15,12,3404,107,,TT_TRENDING,5846400,1380400,143280,12408,48870,2022,3178400,12,3114,538
2026-04-15,12,3405,106,10,IG_STORY,933192,130800,5640,730,567,1610,0,0,320,3104
2026-04-15,18,3406,106,10,BLOG_POST,107388,224100,4248,328,708,1219,0,0,745,18832
2026-04-15,18,3407,107,,BLOG_POST,123975,162900,7576,273,1337,2215,0,0,394,7106
2026-04-15,19,3408,106,10,YT_LONG,473040,155700,5720,8441,1202,1395,0,394,765,6222
2026-04-15,19,3409,106,10,TT_VIDEO,1827360,194100,95380,1793,1070,1166,656600,15,942,1321
2026-04-15,19,3410,106,10,BLOG_DEV_DIARY,64832,148200,3032,1368,1530,2473,0,0,409,1340
2026-04-15,20,3411,106,10,IG_STORY,939744,270000,3424,2301,653,1969,0,0,671,2390
2026-04-16,12,3412,112,,TT_VIDEO,1330560,290400,41135,1186,806,2552,968240,15,293,451
2026-04-16,18,3413,106,10,YT_SHORT,928260,263400,51865,2191,534,2193,786000,31,536,767
2026-04-16,18,3414,107,,YT_LONG,868320,197400,2720,7370,1323,2290,0,368,1163,3060
2026-04-16,20,3415,112,,YT_SHORT,1610280,248100,54835,2519,1749,1236,352500,33,555,1088
2026-04-16,20,3416,107,,BLOG_DEV_DIARY,58360,144900,3688,1938,1457,2220,0,0,423,1248
2026-04-16,20,3417,106,10,IG_REEL,1133730,290100,27888,1562,10488,1296,381160,12,773,1001
2026-04-16,20,3418,112,,BLOG_POST,145521,230400,9080,137,1754,1327,0,0,585,11836
2026-04-17,12,3419,106,10,YT_TRAILER,2070000,938700,64685,1267,11004,10836,2635600,80,4754,37695
2026-04-17,12,3420,112,,TT_TRENDING,6854400,1862000,109440,13032,38025,898,2604200,12,2022,1010
2026-04-17,12,3421,106,10,YT_LONG,639090,250500,7584,4913,870,708,0,386,1262,9044
2026-04-17,12,3422,107,,BLOG_DEV_DIARY,84773,252000,9344,1575,1592,794,0,0,745,572
2026-04-17,18,3423,112,,TT_TRENDING,5279400,1262800,109980,10788,26370,1355,1887900,10,6065,1361
2026-04-17,19,3424,112,,YT_LONG,620460,127800,4368,10005,725,953,0,353,763,3349
2026-04-17,19,3425,106,10,YT_SHORT,1762560,215400,47080,693,1688,1522,759000,23,456,941
2026-04-18,12,3426,107,,IG_POST,529704,225300,8604,1507,1478,5482,0,0,541,415
2026-04-18,12,3427,107,,TT_VIDEO,1086480,186600,43700,1307,1692,2288,696780,17,421,841
2026-04-18,18,3428,107,,YT_SHORT,1195560,201600,42955,2176,852,884,641250,26,303,1412
2026-04-18,18,3429,107,,IG_REEL,1083420,123900,43092,1448,12060,1069,435240,15,519,671
2026-04-18,18,3430,106,10,TT_VIDEO,1185840,182700,49400,2297,1142,1925,534100,20,723,1103
2026-04-18,19,3431,107,,BLOG_POST,176985,241500,4328,482,464,1492,0,0,995,16522
2026-04-18,20,3432,112,,BLOG_POST,127737,267000,4632,344,1086,2077,0,0,525,22088
2026-04-19,18,3433,112,,YT_SHORT,1396440,160200,18645,1228,1290,1773,565500,26,440,1403
2026-04-19,18,3434,106,10,TT_VIDEO,2032560,141900,108965,1355,1712,1967,389060,19,471,946
2026-04-19,18,3435,112,,YT_LONG,648810,176400,3680,5347,971,2433,0,358,1726,4828
2026-04-19,18,3436,106,10,YT_LONG,875610,158400,5696,8492,1350,2187,0,357,1429,10013
2026-04-19,19,3437,112,,TT_TRENDING,3987900,2007600,78120,7776,34470,975,2125700,10,6474,1349
2026-04-19,20,3438,112,,YT_SHORT,810000,162300,26345,715,1158,1197,640500,27,259,1340
2026-04-20,12,3439,106,10,TT_VIDEO,2129760,186600,85690,2134,1418,931,637000,20,863,644
2026-04-20,12,3440,107,,BLOG_DEV_DIARY,82476,175200,5576,1610,750,961,0,0,273,1189
2026-04-20,18,3441,112,,YT_TRAILER,3339000,1860600,98090,1877,17052,9090,2197800,84,2276,11095
2026-04-20,18,3442,112,,IG_POST,448560,174000,11322,1670,743,8085,0,0,936,1169
2026-04-20,18,3443,107,,TT_TRENDING,5367600,1733200,95400,8796,29790,1014,2090900,9,6637,1270
2026-04-20,18,3444,106,10,IG_POST,210672,160500,13104,818,755,6517,0,0,655,406
2026-04-20,19,3445,112,,YT_SHORT,1099980,170400,58795,790,467,1441,663750,23,455,374
2026-04-20,20,3446,107,,TT_TRENDING,5600700,1120000,131040,14004,17460,1375,2056100,11,2379,1391
2026-04-21,12,3447,106,10,BLOG_DEV_DIARY,114214,284700,4144,821,1472,1115,0,0,334,781
2026-04-21,12,3448,112,,YT_LONG,467370,188700,8448,10030,1491,1258,0,264,850,6426
2026-04-21,18,3449,112,,YT_SHORT,1189080,281100,23100,1599,1080,1912,330000,26,335,955
2026-04-21,18,3450,107,,YT_TRAILER,3447000,968100,42330,2451,25172,14742,1117600,90,1709,23905
2026-04-21,18,3451,112,,YT_TRAILER,3015000,1003800,37570,722,26712,8460,1445400,91,1756,29750
2026-04-21,19,3452,107,,YT_LONG,752490,180900,5384,3604,672,983,0,278,2066,4072
2026-04-21,19,3453,106,10,TT_TRENDING,4151700,1615600,116100,10872,31905,1969,1261500,11,5506,1367
2026-04-21,19,3454,106,10,BLOG_POST,116622,285000,4064,317,1367,1573,0,0,454,17798
2026-04-21,19,3455,107,,IG_REEL,728910,285300,14868,2048,12192,1668,306280,11,815,712
2026-04-21,20,3456,107,,TT_TRENDING,3414600,2718800,81720,5052,34245,955,3424900,9,5915,418
2026-04-21,20,3457,112,,IG_REEL,981630,251100,14868,1778,8064,2288,449280,15,584,949
2026-04-21,20,3458,106,10,YT_TRAILER,1804500,1417500,77350,1879,33320,6642,1647800,84,1705,12075
2026-04-22,12,3459,106,10,IG_REEL,951210,221100,14700,1168,5844,836,302120,15,859,730
2026-04-22,12,3460,107,,TT_VIDEO,1615680,125700,60325,1184,849,2585,481180,15,363,628
2026-04-22,18,3461,112,,YT_TRAILER,3861000,1894200,68595,794,18312,12492,959200,92,1861,27055
2026-04-22,18,3462,106,10,YT_SHORT,1666980,273600,48455,1593,833,2145,835500,30,944,1129
2026-04-22,18,3463,112,,IG_STORY,455832,160800,3576,757,1736,1771,0,0,781,4784
2026-04-22,19,3464,107,,TT_VIDEO,1164240,130200,52440,1736,1154,1630,783020,19,737,846
2026-04-22,19,3465,107,,IG_POST,270144,168900,6444,1848,992,8550,0,0,724,1008
2026-04-22,20,3466,106,10,BLOG_POST,161424,286500,2704,512,1505,1624,0,0,530,10736
2026-04-22,20,3467,112,,BLOG_DEV_DIARY,81432,156300,3096,741,572,2191,0,0,360,1336
2026-04-23,12,3468,112,,TT_VIDEO,2367360,129600,56050,1540,1562,766,858480,19,802,439
2026-04-23,12,3469,112,,YT_LONG,404190,201000,4424,9758,1791,1219,0,305,2128,2584
2026-04-23,18,3470,107,,IG_STORY,475488,180000,5672,704,1308,1604,0,0,834,3268
2026-04-23,19,3471,112,,IG_REEL,1038960,289800,17430,1346,13068,2116,318240,12,332,739
2026-04-23,19,3472,112,,IG_POST,419328,241500,14940,902,954,8322,0,0,765,1075
2026-04-23,20,3473,107,,YT_TRAILER,2475000,1455300,43180,1459,13412,10368,2006400,78,2512,14630
2026-04-23,20,3474,107,,IG_REEL,974610,199500,21756,1243,13188,1221,598520,14,322,806
2026-04-23,20,3475,106,10,TT_VIDEO,1604880,140700,37715,1945,1772,2165,716380,15,663,911
