REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,SPEND,IMPRESSIONS,CLICKS,ENGAGEMENT_RATE,RETWEETS,LIKES_ATTRIBUTED,LOADED_AT
2025-12-07,Helldivers 2 Reengagement,18a0113,327.98,1238462,17567,1.419,3162,28107,2026-05-04 11:41:58.198000-07:00
2025-12-08,Helldivers 2 Reengagement,18a0113,320.25,1076923,14843,1.378,2672,23749,2026-05-04 11:41:58.198000-07:00
2025-12-09,Helldivers 2 Reengagement,18a0113,257.27,1076923,10181,0.945,1833,16290,2026-05-04 11:41:58.198000-07:00
2025-12-10,Helldivers 2 Reengagement,18a0113,370.16,1076923,8994,0.835,1619,14390,2026-05-04 11:41:58.198000-07:00
2025-12-11,Helldivers 2 Reengagement,18a0113,386.20,1076923,8422,0.782,1516,13475,2026-05-04 11:41:58.198000-07:00
2025-12-12,Helldivers 2 Reengagement,18a0113,324.71,1076923,9527,0.885,1715,15243,2026-05-04 11:41:58.198000-07:00
2025-12-13,Helldivers 2 Reengagement,18a0113,248.37,1238462,11196,0.904,2015,17914,2026-05-04 11:41:58.198000-07:00
2025-12-14,Helldivers 2 Reengagement,18a0113,376.83,1238462,17533,1.416,3156,28053,2026-05-04 11:41:58.198000-07:00
2025-12-15,Helldivers 2 Reengagement,18a0113,273.91,1076923,10519,0.977,1893,16830,2026-05-04 11:41:58.198000-07:00
2025-12-16,Helldivers 2 Reengagement,18a0113,234.99,1076923,11372,1.056,2047,18195,2026-05-04 11:41:58.198000-07:00
2025-12-17,Helldivers 2 Reengagement,18a0113,386.20,1076923,12678,1.177,2282,20285,2026-05-04 11:41:58.198000-07:00
2025-12-18,Helldivers 2 Reengagement,18a0113,322.93,1076923,12096,1.123,2177,19354,2026-05-04 11:41:58.198000-07:00
2025-12-19,Helldivers 2 Reengagement,18a0113,364.52,1076923,7559,0.702,1361,12094,2026-05-04 11:41:58.198000-07:00
2025-12-20,Helldivers 2 Reengagement,18a0113,343.01,1238462,14283,1.153,2571,22853,2026-05-04 11:41:58.198000-07:00
2025-12-22,Helldivers 2 Reengagement,18a0113,331.84,1076923,8154,0.757,1468,13046,2026-05-04 11:41:58.198000-07:00
2025-12-23,Helldivers 2 Reengagement,18a0113,330.35,1076923,13932,1.294,2508,22291,2026-05-04 11:41:58.198000-07:00
2025-12-24,Helldivers 2 Reengagement,18a0113,378.48,1076923,13533,1.257,2436,21653,2026-05-04 11:41:58.198000-07:00
2025-12-25,Helldivers 2 Reengagement,18a0113,361.25,1076923,7744,0.719,1394,12390,2026-05-04 11:41:58.198000-07:00
2025-12-26,Helldivers 2 Reengagement,18a0113,318.47,1076923,13526,1.256,2435,21642,2026-05-04 11:41:58.198000-07:00
2025-12-27,Helldivers 2 Reengagement,18a0113,284.25,1238462,10103,0.816,1819,16165,2026-05-04 11:41:58.198000-07:00
2025-12-28,Helldivers 2 Reengagement,18a0113,410.31,1238462,11457,0.925,2062,18331,2026-05-04 11:41:58.198000-07:00
2025-12-29,Helldivers 2 Reengagement,18a0113,347.29,1076923,10697,0.993,1925,17115,2026-05-04 11:41:58.198000-07:00
2025-12-30,Helldivers 2 Reengagement,18a0113,277.47,1076923,10090,0.937,1816,16144,2026-05-04 11:41:58.198000-07:00
2025-12-31,Helldivers 2 Reengagement,18a0113,370.46,1076923,8676,0.806,1562,13882,2026-05-04 11:41:58.198000-07:00
2026-01-01,Helldivers 2 Reengagement,18a0113,353.53,1076923,10528,0.978,1895,16845,2026-05-04 11:41:58.198000-07:00
2026-01-02,Helldivers 2 Reengagement,18a0113,232.61,1076923,8493,0.789,1529,13589,2026-05-04 11:41:58.198000-07:00
2026-01-05,Helldivers 2 Reengagement,18a0113,303.91,1076923,9150,0.850,1647,14640,2026-05-04 11:41:58.198000-07:00
2026-01-06,Helldivers 2 Reengagement,18a0113,274.50,1076923,7438,0.691,1339,11901,2026-05-04 11:41:58.198000-07:00
2026-01-07,Helldivers 2 Reengagement,18a0113,343.72,1076923,11979,1.112,2156,19166,2026-05-04 11:41:58.198000-07:00
2026-01-08,Helldivers 2 Reengagement,18a0113,269.15,1076923,10194,0.947,1835,16310,2026-05-04 11:41:58.198000-07:00
2026-01-09,Helldivers 2 Reengagement,18a0113,278.96,1076923,10373,0.963,1867,16597,2026-05-04 11:41:58.198000-07:00
2026-01-10,Helldivers 2 Reengagement,18a0113,278.78,1238462,7411,0.598,1334,11858,2026-05-04 11:41:58.198000-07:00
2026-01-11,Helldivers 2 Reengagement,18a0113,340.28,1238462,8905,0.719,1603,14248,2026-05-04 11:41:58.198000-07:00
2026-01-12,Helldivers 2 Reengagement,18a0113,311.93,1076923,6936,0.644,1248,11098,2026-05-04 11:41:58.198000-07:00
2026-01-13,Helldivers 2 Reengagement,18a0113,241.53,1076923,8407,0.781,1513,13451,2026-05-04 11:41:58.198000-07:00
2026-01-14,Helldivers 2 Reengagement,18a0113,346.69,1076923,7955,0.739,1432,12728,2026-05-04 11:41:58.198000-07:00
2026-01-15,Helldivers 2 Reengagement,18a0113,210.33,1076923,8478,0.787,1526,13565,2026-05-04 11:41:58.198000-07:00
2026-01-16,Helldivers 2 Reengagement,18a0113,357.98,1076923,6738,0.626,1213,10781,2026-05-04 11:41:58.198000-07:00
2026-01-17,Helldivers 2 Reengagement,18a0113,268.19,1238462,6182,0.499,1113,9891,2026-05-04 11:41:58.198000-07:00
2026-01-18,Helldivers 2 Reengagement,18a0113,285.61,1238462,11215,0.906,2019,17944,2026-05-04 11:41:58.198000-07:00
2026-01-19,Helldivers 2 Reengagement,18a0113,377.59,1076923,6482,0.602,1167,10371,2026-05-04 11:41:58.198000-07:00
2026-01-20,Helldivers 2 Reengagement,18a0113,353.82,1076923,8142,0.756,1466,13027,2026-05-04 11:41:58.198000-07:00
2026-01-21,Helldivers 2 Reengagement,18a0113,325.60,1076923,6567,0.610,1182,10507,2026-05-04 11:41:58.198000-07:00
2026-01-22,Helldivers 2 Reengagement,18a0113,257.57,1076923,7547,0.701,1358,12075,2026-05-04 11:41:58.198000-07:00
2026-01-23,Helldivers 2 Reengagement,18a0113,210.33,1076923,9056,0.841,1630,14490,2026-05-04 11:41:58.198000-07:00
2026-01-24,Helldivers 2 Reengagement,18a0113,426.03,1238462,9778,0.790,1760,15645,2026-05-04 11:41:58.198000-07:00
2026-01-25,Helldivers 2 Reengagement,18a0113,251.11,1238462,6797,0.549,1223,10875,2026-05-04 11:41:58.198000-07:00
2026-01-26,Helldivers 2 Reengagement,18a0113,326.49,1076923,6599,0.613,1188,10558,2026-05-04 11:41:58.198000-07:00
2026-01-27,Helldivers 2 Reengagement,18a0113,385.61,1076923,8788,0.816,1582,14061,2026-05-04 11:41:58.198000-07:00
2026-01-28,Helldivers 2 Reengagement,18a0113,339.56,1076923,7100,0.659,1278,11360,2026-05-04 11:41:58.198000-07:00
2026-01-29,Helldivers 2 Reengagement,18a0113,325.60,1076923,4720,0.438,850,7552,2026-05-04 11:41:58.198000-07:00
2026-01-30,Helldivers 2 Reengagement,18a0113,300.05,1076923,5432,0.504,978,8691,2026-05-04 11:41:58.198000-07:00
2026-01-31,Helldivers 2 Reengagement,18a0113,366.92,1238462,6658,0.538,1198,10653,2026-05-04 11:41:58.198000-07:00
2026-02-01,Helldivers 2 Reengagement,18a0113,348.82,1238462,7365,0.595,1326,11784,2026-05-04 11:41:58.198000-07:00
2026-02-02,Helldivers 2 Reengagement,18a0113,375.51,1076923,6570,0.610,1183,10512,2026-05-04 11:41:58.198000-07:00
2026-02-03,Helldivers 2 Reengagement,18a0113,349.07,1076923,7936,0.737,1428,12698,2026-05-04 11:41:58.198000-07:00
2026-02-04,Helldivers 2 Reengagement,18a0113,282.52,1076923,5324,0.494,958,8518,2026-05-04 11:41:58.198000-07:00
2026-02-05,Helldivers 2 Reengagement,18a0113,306.88,1076923,7980,0.741,1436,12768,2026-05-04 11:41:58.198000-07:00
2026-02-06,Helldivers 2 Reengagement,18a0113,267.37,1076923,7695,0.715,1385,12312,2026-05-04 11:41:58.198000-07:00
2026-02-07,Helldivers 2 Reengagement,18a0113,297.23,1238462,5534,0.447,996,8854,2026-05-04 11:41:58.198000-07:00
2026-02-08,Helldivers 2 Reengagement,18a0113,361.80,1238462,8489,0.685,1528,13582,2026-05-04 11:41:58.198000-07:00
2026-02-09,Helldivers 2 Reengagement,18a0113,258.46,1076923,6539,0.607,1177,10462,2026-05-04 11:41:58.198000-07:00
2026-02-10,Helldivers 2 Reengagement,18a0113,268.56,1076923,6606,0.613,1189,10570,2026-05-04 11:41:58.198000-07:00
2026-02-11,Helldivers 2 Reengagement,18a0113,333.03,1076923,3790,0.352,682,6064,2026-05-04 11:41:58.198000-07:00
2026-02-12,Helldivers 2 Reengagement,18a0113,302.43,1076923,4883,0.453,879,7813,2026-05-04 11:41:58.198000-07:00
2026-02-13,Helldivers 2 Reengagement,18a0113,354.71,1076923,6371,0.592,1147,10194,2026-05-04 11:41:58.198000-07:00
2026-02-14,Helldivers 2 Reengagement,18a0113,352.23,1238462,6737,0.544,1213,10779,2026-05-04 11:41:58.198000-07:00
2026-02-15,Helldivers 2 Reengagement,18a0113,240.17,1238462,4029,0.325,725,6446,2026-05-04 11:41:58.198000-07:00
2026-02-16,Helldivers 2 Reengagement,18a0113,340.75,1076923,5914,0.549,1065,9462,2026-05-04 11:41:58.198000-07:00
2026-02-17,Helldivers 2 Reengagement,18a0113,242.12,1076923,4981,0.463,897,7970,2026-05-04 11:41:58.198000-07:00
2026-02-18,Helldivers 2 Reengagement,18a0113,380.26,1076923,4637,0.431,835,7419,2026-05-04 11:41:58.198000-07:00
2026-02-19,Helldivers 2 Reengagement,18a0113,223.11,1076923,3954,0.367,712,6326,2026-05-04 11:41:58.198000-07:00
2026-02-20,Helldivers 2 Reengagement,18a0113,267.37,1076923,4246,0.394,764,6794,2026-05-04 11:41:58.198000-07:00
2026-02-21,Helldivers 2 Reengagement,18a0113,239.83,1238462,6632,0.536,1194,10611,2026-05-04 11:41:58.198000-07:00
2026-02-22,Helldivers 2 Reengagement,18a0113,281.51,1238462,3988,0.322,718,6381,2026-05-04 11:41:58.198000-07:00
2026-02-24,Helldivers 2 Reengagement,18a0113,375.51,1076923,5503,0.511,991,8805,2026-05-04 11:41:58.198000-07:00
2026-02-25,Helldivers 2 Reengagement,18a0113,383.83,1076923,4561,0.424,821,7298,2026-05-04 11:41:58.198000-07:00
2026-02-26,Helldivers 2 Reengagement,18a0113,243.31,1076923,4674,0.434,841,7478,2026-05-04 11:41:58.198000-07:00
2026-02-27,Helldivers 2 Reengagement,18a0113,287.57,1076923,4108,0.382,739,6573,2026-05-04 11:41:58.198000-07:00
2026-02-28,Helldivers 2 Reengagement,18a0113,335.83,1238462,3901,0.315,702,6242,2026-05-04 11:41:58.198000-07:00
2025-12-01,Helldivers 2 Reengagement,18a0113,355.60,1076923,12923,1.200,2326,20677,2026-05-04 11:41:58.198000-07:00
2025-12-02,Helldivers 2 Reengagement,18a0113,300.35,1076923,12286,1.141,2211,19658,2026-05-04 11:41:58.198000-07:00
2025-12-03,Helldivers 2 Reengagement,18a0113,247.47,1076923,11021,1.023,1984,17634,2026-05-04 11:41:58.198000-07:00
2025-12-04,Helldivers 2 Reengagement,18a0113,366.89,1076923,12928,1.201,2327,20685,2026-05-04 11:41:58.198000-07:00
2025-12-05,Helldivers 2 Reengagement,18a0113,270.64,1076923,15324,1.423,2758,24518,2026-05-04 11:41:58.198000-07:00
2025-12-06,Helldivers 2 Reengagement,18a0113,434.23,1238462,16050,1.296,2889,25680,2026-05-04 11:41:58.198000-07:00
2025-12-07,Helldivers 2 Reengagement,18a0113,384.01,1238462,18275,1.476,3290,29240,2026-05-04 11:41:58.198000-07:00
2025-12-08,Helldivers 2 Reengagement,18a0113,278.07,1076923,12504,1.161,2251,20006,2026-05-04 11:41:58.198000-07:00
2025-12-09,Helldivers 2 Reengagement,18a0113,257.87,1076923,8870,0.824,1597,14192,2026-05-04 11:41:58.198000-07:00
2025-12-10,Helldivers 2 Reengagement,18a0113,262.62,1076923,12492,1.160,2249,19987,2026-05-04 11:41:58.198000-07:00
2025-12-11,Helldivers 2 Reengagement,18a0113,355.60,1076923,15654,1.454,2818,25046,2026-05-04 11:41:58.198000-07:00
2025-12-12,Helldivers 2 Reengagement,18a0113,351.15,1076923,12179,1.131,2192,19486,2026-05-04 11:41:58.198000-07:00
2025-12-13,Helldivers 2 Reengagement,18a0113,402.80,1238462,9516,0.768,1713,15226,2026-05-04 11:41:58.198000-07:00
2025-12-14,Helldivers 2 Reengagement,18a0113,341.98,1238462,9432,0.762,1698,15091,2026-05-04 11:41:58.198000-07:00
2025-12-15,Helldivers 2 Reengagement,18a0113,360.95,1076923,10424,0.968,1876,16678,2026-05-04 11:41:58.198000-07:00
2025-12-16,Helldivers 2 Reengagement,18a0113,369.27,1076923,14215,1.320,2559,22744,2026-05-04 11:41:58.198000-07:00
2025-12-17,Helldivers 2 Reengagement,18a0113,232.61,1076923,13617,1.264,2451,21787,2026-05-04 11:41:58.198000-07:00
2025-12-18,Helldivers 2 Reengagement,18a0113,305.99,1076923,10514,0.976,1893,16822,2026-05-04 11:41:58.198000-07:00
2025-12-19,Helldivers 2 Reengagement,18a0113,292.33,1076923,7836,0.728,1410,12538,2026-05-04 11:41:58.198000-07:00
2025-12-20,Helldivers 2 Reengagement,18a0113,251.45,1238462,13548,1.094,2439,21677,2026-05-04 11:41:58.198000-07:00
2025-12-22,Helldivers 2 Reengagement,18a0113,277.77,1076923,12365,1.148,2226,19784,2026-05-04 11:41:58.198000-07:00
2025-12-23,Helldivers 2 Reengagement,18a0113,210.93,1076923,9406,0.873,1693,15050,2026-05-04 11:41:58.198000-07:00
2025-12-24,Helldivers 2 Reengagement,18a0113,381.45,1076923,10457,0.971,1882,16731,2026-05-04 11:41:58.198000-07:00
2025-12-25,Helldivers 2 Reengagement,18a0113,335.70,1076923,11051,1.026,1989,17682,2026-05-04 11:41:58.198000-07:00
2025-12-26,Helldivers 2 Reengagement,18a0113,353.53,1076923,12320,1.144,2218,19712,2026-05-04 11:41:58.198000-07:00
2025-12-27,Helldivers 2 Reengagement,18a0113,359.07,1238462,14124,1.140,2542,22598,2026-05-04 11:41:58.198000-07:00
2025-12-28,Helldivers 2 Reengagement,18a0113,362.14,1238462,15535,1.254,2796,24856,2026-05-04 11:41:58.198000-07:00
2025-12-29,Helldivers 2 Reengagement,18a0113,230.83,1076923,10780,1.001,1940,17248,2026-05-04 11:41:58.198000-07:00
2025-12-30,Helldivers 2 Reengagement,18a0113,258.46,1076923,10752,0.998,1935,17203,2026-05-04 11:41:58.198000-07:00
2025-12-31,Helldivers 2 Reengagement,18a0113,350.85,1076923,8839,0.821,1591,14142,2026-05-04 11:41:58.198000-07:00
2026-01-01,Helldivers 2 Reengagement,18a0113,248.06,1076923,6965,0.647,1254,11144,2026-05-04 11:41:58.198000-07:00
2026-01-02,Helldivers 2 Reengagement,18a0113,284.31,1076923,11538,1.071,2077,18461,2026-05-04 11:41:58.198000-07:00
2026-01-05,Helldivers 2 Reengagement,18a0113,279.26,1076923,10158,0.943,1828,16253,2026-05-04 11:41:58.198000-07:00
2026-01-06,Helldivers 2 Reengagement,18a0113,280.74,1076923,9585,0.890,1725,15336,2026-05-04 11:41:58.198000-07:00
2026-01-07,Helldivers 2 Reengagement,18a0113,358.87,1076923,10008,0.929,1801,16013,2026-05-04 11:41:58.198000-07:00
2026-01-08,Helldivers 2 Reengagement,18a0113,381.45,1076923,9294,0.863,1673,14870,2026-05-04 11:41:58.198000-07:00
2026-01-09,Helldivers 2 Reengagement,18a0113,231.43,1076923,7928,0.736,1427,12685,2026-05-04 11:41:58.198000-07:00
2026-01-10,Helldivers 2 Reengagement,18a0113,428.08,1238462,13138,1.061,2365,21021,2026-05-04 11:41:58.198000-07:00
2026-01-11,Helldivers 2 Reengagement,18a0113,332.76,1238462,10902,0.880,1962,17443,2026-05-04 11:41:58.198000-07:00
2026-01-12,Helldivers 2 Reengagement,18a0113,248.06,1076923,7008,0.651,1261,11213,2026-05-04 11:41:58.198000-07:00
2026-01-13,Helldivers 2 Reengagement,18a0113,286.39,1076923,7842,0.728,1412,12547,2026-05-04 11:41:58.198000-07:00
2026-01-14,Helldivers 2 Reengagement,18a0113,214.79,1076923,11096,1.030,1997,17754,2026-05-04 11:41:58.198000-07:00
2026-01-15,Helldivers 2 Reengagement,18a0113,229.35,1076923,9787,0.909,1762,15659,2026-05-04 11:41:58.198000-07:00
2026-01-16,Helldivers 2 Reengagement,18a0113,297.97,1076923,8372,0.777,1507,13395,2026-05-04 11:41:58.198000-07:00
2026-01-17,Helldivers 2 Reengagement,18a0113,303.04,1238462,12365,0.998,2226,19784,2026-05-04 11:41:58.198000-07:00
2026-01-18,Helldivers 2 Reengagement,18a0113,431.84,1238462,7324,0.591,1318,11718,2026-05-04 11:41:58.198000-07:00
2026-01-19,Helldivers 2 Reengagement,18a0113,258.16,1076923,9560,0.888,1721,15296,2026-05-04 11:41:58.198000-07:00
2026-01-20,Helldivers 2 Reengagement,18a0113,255.79,1076923,6009,0.558,1082,9614,2026-05-04 11:41:58.198000-07:00
2026-01-21,Helldivers 2 Reengagement,18a0113,312.53,1076923,7969,0.740,1434,12750,2026-05-04 11:41:58.198000-07:00
2026-01-22,Helldivers 2 Reengagement,18a0113,336.29,1076923,8994,0.835,1619,14390,2026-05-04 11:41:58.198000-07:00
2026-01-23,Helldivers 2 Reengagement,18a0113,250.14,1076923,8250,0.766,1485,13200,2026-05-04 11:41:58.198000-07:00
2026-01-24,Helldivers 2 Reengagement,18a0113,320.80,1238462,8160,0.659,1469,13056,2026-05-04 11:41:58.198000-07:00
2026-01-25,Helldivers 2 Reengagement,18a0113,423.29,1238462,10195,0.823,1835,16312,2026-05-04 11:41:58.198000-07:00
2026-01-26,Helldivers 2 Reengagement,18a0113,218.65,1076923,4993,0.464,899,7989,2026-05-04 11:41:58.198000-07:00
2026-01-27,Helldivers 2 Reengagement,18a0113,356.50,1076923,4745,0.441,854,7592,2026-05-04 11:41:58.198000-07:00
2026-01-28,Helldivers 2 Reengagement,18a0113,228.45,1076923,7562,0.702,1361,12099,2026-05-04 11:41:58.198000-07:00
2026-01-29,Helldivers 2 Reengagement,18a0113,357.68,1076923,8700,0.808,1566,13920,2026-05-04 11:41:58.198000-07:00
2026-01-30,Helldivers 2 Reengagement,18a0113,358.28,1076923,6160,0.572,1109,9856,2026-05-04 11:41:58.198000-07:00
2026-01-31,Helldivers 2 Reengagement,18a0113,347.79,1238462,8687,0.701,1564,13899,2026-05-04 11:41:58.198000-07:00
2026-02-01,Helldivers 2 Reengagement,18a0113,417.83,1238462,5930,0.479,1067,9488,2026-05-04 11:41:58.198000-07:00
2026-02-02,Helldivers 2 Reengagement,18a0113,366.30,1076923,7478,0.694,1346,11965,2026-05-04 11:41:58.198000-07:00
2026-02-03,Helldivers 2 Reengagement,18a0113,264.10,1076923,6306,0.586,1135,10090,2026-05-04 11:41:58.198000-07:00
2026-02-04,Helldivers 2 Reengagement,18a0113,324.41,1076923,5531,0.514,996,8850,2026-05-04 11:41:58.198000-07:00
2026-02-05,Helldivers 2 Reengagement,18a0113,240.04,1076923,7269,0.675,1308,11630,2026-05-04 11:41:58.198000-07:00
2026-02-06,Helldivers 2 Reengagement,18a0113,312.53,1076923,6696,0.622,1205,10714,2026-05-04 11:41:58.198000-07:00
2026-02-07,Helldivers 2 Reengagement,18a0113,339.59,1238462,6607,0.534,1189,10571,2026-05-04 11:41:58.198000-07:00
2026-02-08,Helldivers 2 Reengagement,18a0113,427.74,1238462,8211,0.663,1478,13138,2026-05-04 11:41:58.198000-07:00
2026-02-09,Helldivers 2 Reengagement,18a0113,382.94,1076923,6160,0.572,1109,9856,2026-05-04 11:41:58.198000-07:00
2026-02-10,Helldivers 2 Reengagement,18a0113,218.95,1076923,6978,0.648,1256,11165,2026-05-04 11:41:58.198000-07:00
2026-02-11,Helldivers 2 Reengagement,18a0113,227.27,1076923,4749,0.441,855,7598,2026-05-04 11:41:58.198000-07:00
2026-02-12,Helldivers 2 Reengagement,18a0113,359.76,1076923,5197,0.483,935,8315,2026-05-04 11:41:58.198000-07:00
2026-02-13,Helldivers 2 Reengagement,18a0113,307.48,1076923,5273,0.490,949,8437,2026-05-04 11:41:58.198000-07:00
2026-02-14,Helldivers 2 Reengagement,18a0113,249.74,1238462,7034,0.568,1266,11254,2026-05-04 11:41:58.198000-07:00
2026-02-15,Helldivers 2 Reengagement,18a0113,285.61,1238462,6845,0.553,1232,10952,2026-05-04 11:41:58.198000-07:00
2026-02-16,Helldivers 2 Reengagement,18a0113,360.66,1076923,4259,0.396,767,6814,2026-05-04 11:41:58.198000-07:00
2026-02-17,Helldivers 2 Reengagement,18a0113,342.83,1076923,4819,0.448,867,7710,2026-05-04 11:41:58.198000-07:00
2026-02-18,Helldivers 2 Reengagement,18a0113,229.94,1076923,4359,0.405,785,6974,2026-05-04 11:41:58.198000-07:00
2026-02-19,Helldivers 2 Reengagement,18a0113,377.29,1076923,3528,0.328,635,5645,2026-05-04 11:41:58.198000-07:00
2026-02-20,Helldivers 2 Reengagement,18a0113,235.58,1076923,3412,0.317,614,5459,2026-05-04 11:41:58.198000-07:00
2026-02-21,Helldivers 2 Reengagement,18a0113,288.35,1238462,4595,0.371,827,7352,2026-05-04 11:41:58.198000-07:00
2026-02-22,Helldivers 2 Reengagement,18a0113,294.84,1238462,4768,0.385,858,7629,2026-05-04 11:41:58.198000-07:00
2026-02-24,Helldivers 2 Reengagement,18a0113,294.41,1076923,4297,0.399,773,6875,2026-05-04 11:41:58.198000-07:00
2026-02-25,Helldivers 2 Reengagement,18a0113,249.84,1076923,4071,0.378,733,6514,2026-05-04 11:41:58.198000-07:00
2026-02-26,Helldivers 2 Reengagement,18a0113,352.34,1076923,3807,0.354,685,6091,2026-05-04 11:41:58.198000-07:00
2026-02-27,Helldivers 2 Reengagement,18a0113,312.83,1076923,3430,0.319,617,5488,2026-05-04 11:41:58.198000-07:00
2026-02-28,Helldivers 2 Reengagement,18a0113,386.40,1238462,4551,0.368,819,7282,2026-05-04 11:41:58.198000-07:00
2025-12-01,Helldivers 2 Reengagement,18a0113,248.95,1076923,14000,1.300,2520,22400,2026-05-04 11:41:58.198000-07:00
2025-12-02,Helldivers 2 Reengagement,18a0113,232.02,1076923,9722,0.903,1750,15555,2026-05-04 11:41:58.198000-07:00
2025-12-03,Helldivers 2 Reengagement,18a0113,234.40,1076923,15789,1.466,2842,25262,2026-05-04 11:41:58.198000-07:00
2025-12-04,Helldivers 2 Reengagement,18a0113,308.96,1076923,11667,1.083,2100,18667,2026-05-04 11:41:58.198000-07:00
2025-12-05,Helldivers 2 Reengagement,18a0113,300.35,1076923,12405,1.152,2233,19848,2026-05-04 11:41:58.198000-07:00
2025-12-06,Helldivers 2 Reengagement,18a0113,415.44,1238462,18547,1.498,3338,29675,2026-05-04 11:41:58.198000-07:00
2025-12-07,Helldivers 2 Reengagement,18a0113,374.44,1238462,11908,0.962,2143,19053,2026-05-04 11:41:58.198000-07:00
2025-12-08,Helldivers 2 Reengagement,18a0113,276.88,1076923,14944,1.388,2690,23910,2026-05-04 11:41:58.198000-07:00
2025-12-09,Helldivers 2 Reengagement,18a0113,283.71,1076923,8165,0.758,1470,13064,2026-05-04 11:41:58.198000-07:00
2025-12-10,Helldivers 2 Reengagement,18a0113,363.33,1076923,14191,1.318,2554,22706,2026-05-04 11:41:58.198000-07:00
2025-12-11,Helldivers 2 Reengagement,18a0113,278.66,1076923,12484,1.159,2247,19974,2026-05-04 11:41:58.198000-07:00
2025-12-12,Helldivers 2 Reengagement,18a0113,273.31,1076923,11688,1.085,2104,18701,2026-05-04 11:41:58.198000-07:00
2025-12-13,Helldivers 2 Reengagement,18a0113,375.81,1238462,13099,1.058,2358,20958,2026-05-04 11:41:58.198000-07:00
2025-12-14,Helldivers 2 Reengagement,18a0113,407.92,1238462,10875,0.878,1958,17400,2026-05-04 11:41:58.198000-07:00
2025-12-15,Helldivers 2 Reengagement,18a0113,224.00,1076923,12910,1.199,2324,20656,2026-05-04 11:41:58.198000-07:00
