REPORT_DATE,CAMPAIGN_NAME,AD_ACCOUNT_ID,COST_MICROS,SPEND,IMPRESSIONS,CLICKS,AD_GROUP,KEYWORD,QUALITY_SCORE,CONVERSIONS,CONVERSION_VALUE,SEARCH_IMPRESSION_SHARE,LOADED_AT
2026-02-18,PS Plus Essentials Acquire,765-432-9002,1078400400,1078.40,2734375,24806,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.1,1984,5894.65,0.702,2026-05-04 11:41:47.345000-07:00
2026-02-19,PS Plus Essentials Acquire,765-432-9002,1691870600,1691.87,2734375,22225,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.7,1778,5281.33,0.529,2026-05-04 11:41:47.345000-07:00
2026-02-20,PS Plus Essentials Acquire,765-432-9002,1691870600,1691.87,2734375,20738,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.3,1659,4927.97,0.561,2026-05-04 11:41:47.345000-07:00
2026-02-21,PS Plus Essentials Acquire,765-432-9002,2029353480,2029.35,3144531,28452,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.5,2276,6761.05,0.752,2026-05-04 11:41:47.345000-07:00
2026-02-22,PS Plus Essentials Acquire,765-432-9002,1721875680,1721.88,3144531,22082,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.5,1767,5247.35,0.868,2026-05-04 11:41:47.345000-07:00
2026-02-23,PS Plus Essentials Acquire,765-432-9002,1485400000,1485.40,2734375,22444,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.5,1796,5333.37,0.751,2026-05-04 11:41:47.345000-07:00
2026-02-24,PS Plus Essentials Acquire,765-432-9002,1097710600,1097.71,2734375,21820,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.1,1746,5185.09,0.846,2026-05-04 11:41:47.345000-07:00
2026-02-25,PS Plus Essentials Acquire,765-432-9002,1882001800,1882.00,2734375,16997,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.8,1360,4039.00,0.751,2026-05-04 11:41:47.345000-07:00
2026-02-26,PS Plus Essentials Acquire,765-432-9002,1188320000,1188.32,2734375,18524,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.8,1482,4401.86,0.387,2026-05-04 11:41:47.345000-07:00
2026-02-27,PS Plus Essentials Acquire,765-432-9002,1454206600,1454.21,2734375,23625,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.6,1890,5614.01,0.741,2026-05-04 11:41:47.345000-07:00
2026-02-28,PS Plus Essentials Acquire,765-432-9002,1793620500,1793.62,3144531,24827,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.4,1986,5899.64,0.713,2026-05-04 11:41:47.345000-07:00
2026-03-01,PS Plus Essentials Acquire,765-432-9002,2027645270,2027.65,3144531,14440,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.8,1155,3431.38,0.565,2026-05-04 11:41:47.345000-07:00
2026-03-02,PS Plus Essentials Acquire,765-432-9002,1387363600,1387.36,2734375,23244,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.0,1860,5523.47,0.665,2026-05-04 11:41:47.345000-07:00
2026-03-03,PS Plus Essentials Acquire,765-432-9002,1405188400,1405.19,2734375,12198,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.5,976,2898.61,0.502,2026-05-04 11:41:47.345000-07:00
2026-03-04,PS Plus Essentials Acquire,765-432-9002,1423013200,1423.01,2734375,19786,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.7,1583,4701.75,0.812,2026-05-04 11:41:47.345000-07:00
2026-03-05,PS Plus Essentials Acquire,765-432-9002,1341316200,1341.32,2734375,16170,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.7,1294,3842.48,0.730,2026-05-04 11:41:47.345000-07:00
2026-03-06,PS Plus Essentials Acquire,765-432-9002,1758713600,1758.71,2734375,17773,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.4,1422,4223.40,0.559,2026-05-04 11:41:47.345000-07:00
2026-03-07,PS Plus Essentials Acquire,765-432-9002,1238452250,1238.45,3144531,22057,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.5,1765,5241.41,0.560,2026-05-04 11:41:47.345000-07:00
2026-03-08,PS Plus Essentials Acquire,765-432-9002,2046435580,2046.44,3144531,25041,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.8,2003,5950.49,0.709,2026-05-04 11:41:47.345000-07:00
2026-03-09,PS Plus Essentials Acquire,765-432-9002,1482429200,1482.43,2734375,13834,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.7,1107,3287.37,0.384,2026-05-04 11:41:47.345000-07:00
2026-03-10,PS Plus Essentials Acquire,765-432-9002,1310122800,1310.12,2734375,16813,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.0,1345,3995.27,0.416,2026-05-04 11:41:47.345000-07:00
2026-03-11,PS Plus Essentials Acquire,765-432-9002,1232882000,1232.88,2734375,14306,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.7,1144,3399.54,0.871,2026-05-04 11:41:47.345000-07:00
2026-03-12,PS Plus Essentials Acquire,765-432-9002,1740888800,1740.89,2734375,20521,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.7,1642,4876.41,0.647,2026-05-04 11:41:47.345000-07:00
2026-03-13,PS Plus Essentials Acquire,765-432-9002,1868633200,1868.63,2734375,12434,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.2,995,2954.69,0.594,2026-05-04 11:41:47.345000-07:00
2026-03-14,PS Plus Essentials Acquire,765-432-9002,1211120890,1211.12,3144531,14339,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.1,1147,3407.38,0.441,2026-05-04 11:41:47.345000-07:00
2026-03-15,PS Plus Essentials Acquire,765-432-9002,2126721450,2126.72,3144531,14792,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.3,1183,3515.02,0.859,2026-05-04 11:41:47.345000-07:00
2026-03-16,PS Plus Essentials Acquire,765-432-9002,1121477000,1121.48,2734375,12513,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.5,1001,2973.46,0.494,2026-05-04 11:41:47.345000-07:00
2026-03-17,PS Plus Essentials Acquire,765-432-9002,1859720800,1859.72,2734375,18900,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.0,1512,4491.21,0.852,2026-05-04 11:41:47.345000-07:00
2026-03-18,PS Plus Essentials Acquire,765-432-9002,1835954400,1835.95,2734375,17391,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.8,1391,4132.62,0.674,2026-05-04 11:41:47.345000-07:00
2026-03-19,PS Plus Essentials Acquire,765-432-9002,1065031800,1065.03,2734375,16835,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.8,1347,4000.50,0.397,2026-05-04 11:41:47.345000-07:00
2026-03-20,PS Plus Essentials Acquire,765-432-9002,1715637000,1715.64,2734375,17292,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.6,1383,4109.10,0.874,2026-05-04 11:41:47.345000-07:00
2026-03-21,PS Plus Essentials Acquire,765-432-9002,1354610530,1354.61,3144531,15597,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.7,1248,3706.32,0.609,2026-05-04 11:41:47.345000-07:00
2026-03-22,PS Plus Essentials Acquire,765-432-9002,1388774730,1388.77,3144531,19353,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.0,1548,4598.85,0.532,2026-05-04 11:41:47.345000-07:00
2026-03-23,PS Plus Essentials Acquire,765-432-9002,1467575200,1467.58,2734375,13755,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.0,1100,3268.60,0.455,2026-05-04 11:41:47.345000-07:00
2026-03-24,PS Plus Essentials Acquire,765-432-9002,1118506200,1118.51,2734375,14291,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.9,1143,3395.97,0.502,2026-05-04 11:41:47.345000-07:00
2026-03-25,PS Plus Essentials Acquire,765-432-9002,1327947600,1327.95,2734375,14691,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.8,1175,3491.02,0.743,2026-05-04 11:41:47.345000-07:00
2026-03-27,PS Plus Essentials Acquire,765-432-9002,1333889200,1333.89,2734375,13475,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.3,1078,3202.06,0.397,2026-05-04 11:41:47.345000-07:00
2026-03-28,PS Plus Essentials Acquire,765-432-9002,1410981460,1410.98,3144531,14087,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.5,1127,3347.49,0.444,2026-05-04 11:41:47.345000-07:00
2026-03-29,PS Plus Essentials Acquire,765-432-9002,2133554290,2133.55,3144531,14198,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.2,1136,3373.87,0.450,2026-05-04 11:41:47.345000-07:00
2026-03-30,PS Plus Essentials Acquire,765-432-9002,1134845600,1134.85,2734375,11006,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.8,880,2615.36,0.456,2026-05-04 11:41:47.345000-07:00
2026-03-31,PS Plus Essentials Acquire,765-432-9002,1904282800,1904.28,2734375,10623,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.3,850,2524.34,0.685,2026-05-04 11:41:47.345000-07:00
2026-01-06,PS Plus Essentials Acquire,765-432-9002,1746830400,1746.83,2734375,35805,AG_HERO_A_VIDEO_30S,ps plus essential deal,10.0,2864,8508.34,0.419,2026-05-04 11:41:47.345000-07:00
2026-01-07,PS Plus Essentials Acquire,765-432-9002,1246250600,1246.25,2734375,24216,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.4,1937,5754.45,0.475,2026-05-04 11:41:47.345000-07:00
2026-01-08,PS Plus Essentials Acquire,765-432-9002,1846352200,1846.35,2734375,40298,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.3,3224,9576.02,0.389,2026-05-04 11:41:47.345000-07:00
2026-01-09,PS Plus Essentials Acquire,765-432-9002,1354684800,1354.68,2734375,29380,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.2,2350,6981.57,0.598,2026-05-04 11:41:47.345000-07:00
2026-01-10,PS Plus Essentials Acquire,765-432-9002,1491267330,1491.27,3144531,25056,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.6,2004,5954.06,0.856,2026-05-04 11:41:47.345000-07:00
2026-01-11,PS Plus Essentials Acquire,765-432-9002,1276032870,1276.03,3144531,43706,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.8,3496,10385.86,0.486,2026-05-04 11:41:47.345000-07:00
2026-01-12,PS Plus Essentials Acquire,765-432-9002,1204659400,1204.66,2734375,39493,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.8,3159,9384.72,0.721,2026-05-04 11:41:47.345000-07:00
2026-01-13,PS Plus Essentials Acquire,765-432-9002,1076915000,1076.92,2734375,36855,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.7,2948,8757.86,0.499,2026-05-04 11:41:47.345000-07:00
2026-01-14,PS Plus Essentials Acquire,765-432-9002,1528476600,1528.48,2734375,39078,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.5,3126,9286.11,0.382,2026-05-04 11:41:47.345000-07:00
2026-01-15,PS Plus Essentials Acquire,765-432-9002,1723064000,1723.06,2734375,31194,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.8,2496,7412.63,0.487,2026-05-04 11:41:47.345000-07:00
2026-01-16,PS Plus Essentials Acquire,765-432-9002,1137816400,1137.82,2734375,20449,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.4,1636,4859.30,0.796,2026-05-04 11:41:47.345000-07:00
2026-01-17,PS Plus Essentials Acquire,765-432-9002,1499808380,1499.81,3144531,32122,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.8,2570,7633.15,0.508,2026-05-04 11:41:47.345000-07:00
2026-01-18,PS Plus Essentials Acquire,765-432-9002,1890988470,1890.99,3144531,31556,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.8,2524,7498.65,0.390,2026-05-04 11:41:47.345000-07:00
2026-01-19,PS Plus Essentials Acquire,765-432-9002,1206144800,1206.14,2734375,37636,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.6,3011,8943.44,0.650,2026-05-04 11:41:47.345000-07:00
2026-01-20,PS Plus Essentials Acquire,765-432-9002,1865662400,1865.66,2734375,25506,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.9,2040,6060.99,0.607,2026-05-04 11:41:47.345000-07:00
2026-01-21,PS Plus Essentials Acquire,765-432-9002,1079885800,1079.89,2734375,38150,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.1,3052,9065.59,0.805,2026-05-04 11:41:47.345000-07:00
2026-01-22,PS Plus Essentials Acquire,765-432-9002,1587892600,1587.89,2734375,30713,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.8,2457,7298.33,0.736,2026-05-04 11:41:47.345000-07:00
2026-01-24,PS Plus Essentials Acquire,765-432-9002,1826076490,1826.08,3144531,32799,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.7,2624,7794.03,0.777,2026-05-04 11:41:47.345000-07:00
2026-01-25,PS Plus Essentials Acquire,765-432-9002,1469060600,1469.06,3144531,40942,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.4,3275,9729.05,0.766,2026-05-04 11:41:47.345000-07:00
2026-01-26,PS Plus Essentials Acquire,765-432-9002,1902797400,1902.80,2734375,34580,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.8,2766,8217.25,0.561,2026-05-04 11:41:47.345000-07:00
2026-01-27,PS Plus Essentials Acquire,765-432-9002,1348743200,1348.74,2734375,23883,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.3,1911,5675.32,0.591,2026-05-04 11:41:47.345000-07:00
2026-01-28,PS Plus Essentials Acquire,765-432-9002,1593834200,1593.83,2734375,32576,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.3,2606,7741.04,0.547,2026-05-04 11:41:47.345000-07:00
2026-01-29,PS Plus Essentials Acquire,765-432-9002,1629483800,1629.48,2734375,27617,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.1,2209,6562.63,0.771,2026-05-04 11:41:47.345000-07:00
2026-01-30,PS Plus Essentials Acquire,765-432-9002,1121477000,1121.48,2734375,19250,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.5,1540,4574.38,0.805,2026-05-04 11:41:47.345000-07:00
2026-01-31,PS Plus Essentials Acquire,765-432-9002,1479309860,1479.31,3144531,34618,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.6,2769,8226.28,0.792,2026-05-04 11:41:47.345000-07:00
2026-02-01,PS Plus Essentials Acquire,765-432-9002,1195747000,1195.75,3144531,29584,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.1,2367,7030.05,0.852,2026-05-04 11:41:47.345000-07:00
2026-02-03,PS Plus Essentials Acquire,765-432-9002,1559670000,1559.67,2734375,21630,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.0,1730,5139.94,0.447,2026-05-04 11:41:47.345000-07:00
2026-02-04,PS Plus Essentials Acquire,765-432-9002,1292298000,1292.30,2734375,25977,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.7,2078,6172.92,0.817,2026-05-04 11:41:47.345000-07:00
2026-02-05,PS Plus Essentials Acquire,765-432-9002,1177922200,1177.92,2734375,29610,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.6,2369,7036.23,0.681,2026-05-04 11:41:47.345000-07:00
2026-02-06,PS Plus Essentials Acquire,765-432-9002,1593834200,1593.83,2734375,25023,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.7,2002,5946.22,0.615,2026-05-04 11:41:47.345000-07:00
2026-02-07,PS Plus Essentials Acquire,765-432-9002,1469060600,1469.06,3144531,30781,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.3,2462,7314.49,0.646,2026-05-04 11:41:47.345000-07:00
2026-02-08,PS Plus Essentials Acquire,765-432-9002,2169426700,2169.43,3144531,21748,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.9,1740,5167.98,0.452,2026-05-04 11:41:47.345000-07:00
2026-02-09,PS Plus Essentials Acquire,765-432-9002,1442323400,1442.32,2734375,26184,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.4,2095,6222.11,0.691,2026-05-04 11:41:47.345000-07:00
2026-02-10,PS Plus Essentials Acquire,765-432-9002,1140787200,1140.79,2734375,22973,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.5,1838,5459.08,0.873,2026-05-04 11:41:47.345000-07:00
2026-02-11,PS Plus Essentials Acquire,765-432-9002,1662162600,1662.16,2734375,27720,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.3,2218,6587.10,0.650,2026-05-04 11:41:47.345000-07:00
2026-02-12,PS Plus Essentials Acquire,765-432-9002,1825556600,1825.56,2734375,24360,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.0,1949,5788.67,0.464,2026-05-04 11:41:47.345000-07:00
2026-02-13,PS Plus Essentials Acquire,765-432-9002,1376965800,1376.97,2734375,16555,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.5,1324,3933.97,0.659,2026-05-04 11:41:47.345000-07:00
2026-02-14,PS Plus Essentials Acquire,765-432-9002,1827784700,1827.78,3144531,21810,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.7,1745,5182.71,0.637,2026-05-04 11:41:47.345000-07:00
2026-02-15,PS Plus Essentials Acquire,765-432-9002,1441729240,1441.73,3144531,28316,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.0,2265,6728.73,0.832,2026-05-04 11:41:47.345000-07:00
2026-02-16,PS Plus Essentials Acquire,765-432-9002,1607202800,1607.20,2734375,26327,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.0,2106,6256.09,0.520,2026-05-04 11:41:47.345000-07:00
2026-02-17,PS Plus Essentials Acquire,765-432-9002,1207630200,1207.63,2734375,17041,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.4,1363,4049.45,0.843,2026-05-04 11:41:47.345000-07:00
2026-02-18,PS Plus Essentials Acquire,765-432-9002,1463119000,1463.12,2734375,23743,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.5,1899,5642.05,0.444,2026-05-04 11:41:47.345000-07:00
2026-02-19,PS Plus Essentials Acquire,765-432-9002,1119991600,1119.99,2734375,19600,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.0,1568,4657.55,0.663,2026-05-04 11:41:47.345000-07:00
2026-02-20,PS Plus Essentials Acquire,765-432-9002,1828527400,1828.53,2734375,18664,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.6,1493,4435.13,0.387,2026-05-04 11:41:47.345000-07:00
2026-02-21,PS Plus Essentials Acquire,765-432-9002,1539097210,1539.10,3144531,15697,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.9,1256,3730.08,0.671,2026-05-04 11:41:47.345000-07:00
2026-02-22,PS Plus Essentials Acquire,765-432-9002,1585218880,1585.22,3144531,15690,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.6,1255,3728.42,0.592,2026-05-04 11:41:47.345000-07:00
2026-02-23,PS Plus Essentials Acquire,765-432-9002,1682958200,1682.96,2734375,21280,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.5,1702,5056.77,0.500,2026-05-04 11:41:47.345000-07:00
2026-02-24,PS Plus Essentials Acquire,765-432-9002,1682958200,1682.96,2734375,13781,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.4,1102,3274.78,0.852,2026-05-04 11:41:47.345000-07:00
2026-02-25,PS Plus Essentials Acquire,765-432-9002,1069488000,1069.49,2734375,24443,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.3,1955,5808.39,0.673,2026-05-04 11:41:47.345000-07:00
2026-02-26,PS Plus Essentials Acquire,765-432-9002,1656221000,1656.22,2734375,25390,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.5,2031,6033.43,0.427,2026-05-04 11:41:47.345000-07:00
2026-02-27,PS Plus Essentials Acquire,765-432-9002,1218028000,1218.03,2734375,12758,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.7,1021,3031.68,0.804,2026-05-04 11:41:47.345000-07:00
2026-02-28,PS Plus Essentials Acquire,765-432-9002,1909778780,1909.78,3144531,16432,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.1,1315,3904.74,0.599,2026-05-04 11:41:47.345000-07:00
2026-03-01,PS Plus Essentials Acquire,765-432-9002,1889280260,1889.28,3144531,14792,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.3,1183,3515.02,0.578,2026-05-04 11:41:47.345000-07:00
2026-03-02,PS Plus Essentials Acquire,765-432-9002,1901312000,1901.31,2734375,14339,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.6,1147,3407.38,0.387,2026-05-04 11:41:47.345000-07:00
2026-03-03,PS Plus Essentials Acquire,765-432-9002,1879031000,1879.03,2734375,20081,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.8,1606,4771.85,0.640,2026-05-04 11:41:47.345000-07:00
2026-03-04,PS Plus Essentials Acquire,765-432-9002,1525505800,1525.51,2734375,21252,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.8,1700,5050.11,0.700,2026-05-04 11:41:47.345000-07:00
2026-03-05,PS Plus Essentials Acquire,765-432-9002,1408159200,1408.16,2734375,19491,AG_HERO_A_VIDEO_30S,ps plus essential deal,7.6,1559,4631.65,0.445,2026-05-04 11:41:47.345000-07:00
2026-03-06,PS Plus Essentials Acquire,765-432-9002,1494312400,1494.31,2734375,14219,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.9,1138,3378.86,0.671,2026-05-04 11:41:47.345000-07:00
2026-03-07,PS Plus Essentials Acquire,765-432-9002,1272616450,1272.62,3144531,19159,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.1,1533,4552.75,0.590,2026-05-04 11:41:47.345000-07:00
2026-03-08,PS Plus Essentials Acquire,765-432-9002,1831201120,1831.20,3144531,13630,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.4,1090,3238.90,0.576,2026-05-04 11:41:47.345000-07:00
2026-03-09,PS Plus Essentials Acquire,765-432-9002,1191290800,1191.29,2734375,16546,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.4,1324,3931.83,0.401,2026-05-04 11:41:47.345000-07:00
2026-03-10,PS Plus Essentials Acquire,765-432-9002,1302695800,1302.70,2734375,19882,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.3,1591,4724.56,0.562,2026-05-04 11:41:47.345000-07:00
2026-03-11,PS Plus Essentials Acquire,765-432-9002,1809217200,1809.22,2734375,16931,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.9,1354,4023.31,0.579,2026-05-04 11:41:47.345000-07:00
2026-03-12,PS Plus Essentials Acquire,765-432-9002,1130389400,1130.39,2734375,17036,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.8,1363,4048.27,0.771,2026-05-04 11:41:47.345000-07:00
2026-03-13,PS Plus Essentials Acquire,765-432-9002,1556699200,1556.70,2734375,13956,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.4,1116,3316.37,0.594,2026-05-04 11:41:47.345000-07:00
2026-03-14,PS Plus Essentials Acquire,765-432-9002,1892696680,1892.70,3144531,14339,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.1,1147,3407.38,0.471,2026-05-04 11:41:47.345000-07:00
2026-03-15,PS Plus Essentials Acquire,765-432-9002,1843158590,1843.16,3144531,12820,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.9,1026,3046.42,0.577,2026-05-04 11:41:47.345000-07:00
2026-03-16,PS Plus Essentials Acquire,765-432-9002,1195747000,1195.75,2734375,10106,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.1,808,2401.49,0.394,2026-05-04 11:41:47.345000-07:00
2026-03-17,PS Plus Essentials Acquire,765-432-9002,1795848600,1795.85,2734375,10041,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.4,803,2386.04,0.603,2026-05-04 11:41:47.345000-07:00
2026-03-18,PS Plus Essentials Acquire,765-432-9002,1163068200,1163.07,2734375,15304,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.4,1224,3636.69,0.449,2026-05-04 11:41:47.345000-07:00
2026-03-19,PS Plus Essentials Acquire,765-432-9002,1339830800,1339.83,2734375,13991,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.1,1119,3324.68,0.535,2026-05-04 11:41:47.345000-07:00
2026-03-20,PS Plus Essentials Acquire,765-432-9002,1431925600,1431.93,2734375,11491,AG_HERO_A_VIDEO_30S,ps plus essential deal,6.3,919,2730.61,0.643,2026-05-04 11:41:47.345000-07:00
2026-03-21,PS Plus Essentials Acquire,765-432-9002,1686003270,1686.00,3144531,12955,AG_HERO_A_VIDEO_30S,ps plus essential deal,8.7,1036,3078.50,0.861,2026-05-04 11:41:47.345000-07:00
2026-03-22,PS Plus Essentials Acquire,765-432-9002,2097681880,2097.68,3144531,17257,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.9,1381,4100.78,0.644,2026-05-04 11:41:47.345000-07:00
2026-03-23,PS Plus Essentials Acquire,765-432-9002,1561155400,1561.16,2734375,15225,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.9,1218,3617.92,0.818,2026-05-04 11:41:47.345000-07:00
2026-03-24,PS Plus Essentials Acquire,765-432-9002,1298239600,1298.24,2734375,15113,AG_HERO_A_VIDEO_30S,ps plus essential deal,9.1,1209,3591.30,0.726,2026-05-04 11:41:47.345000-07:00
