REPORT_DATE,CAMPAIGN_NAME,ADVERTISER_ID,SPEND,IMPRESSIONS,CLICKS,PLACEMENT,VIDEO_PLAY_ACTIONS,PROFILE_VISITS,COMPLETE_PAYMENT,LOADED_AT
2026-02-28,Helldivers 2 Reengagement,adv_00720003,1307.81,3513889,15250,TT_SPARK,1601772,2745,229,2026-05-04 11:41:51.303000-07:00
2025-12-01,Helldivers 2 Reengagement,adv_00720003,962.62,3055556,25056,TT_SPARK,1024467,4510,376,2026-05-04 11:41:51.303000-07:00
2025-12-02,Helldivers 2 Reengagement,adv_00720003,1159.63,3055556,47892,TT_SPARK,1234200,8621,718,2026-05-04 11:41:51.303000-07:00
2025-12-03,Helldivers 2 Reengagement,adv_00720003,713.33,3055556,28563,TT_SPARK,726000,5141,428,2026-05-04 11:41:51.303000-07:00
2025-12-04,Helldivers 2 Reengagement,adv_00720003,854.32,3055556,37278,TT_SPARK,1441245,6710,559,2026-05-04 11:41:51.303000-07:00
2025-12-07,Helldivers 2 Reengagement,adv_00720003,1143.52,3513889,38136,TT_SPARK,1617232,6864,572,2026-05-04 11:41:51.303000-07:00
2025-12-08,Helldivers 2 Reengagement,adv_00720003,775.89,3055556,43267,TT_SPARK,1215378,7788,649,2026-05-04 11:41:51.303000-07:00
2025-12-09,Helldivers 2 Reengagement,adv_00720003,780.56,3055556,41184,TT_SPARK,997578,7413,618,2026-05-04 11:41:51.303000-07:00
2025-12-10,Helldivers 2 Reengagement,adv_00720003,890.73,3055556,43668,TT_SPARK,852378,7860,655,2026-05-04 11:41:51.303000-07:00
2025-12-11,Helldivers 2 Reengagement,adv_00720003,1118.55,3055556,43572,TT_SPARK,755578,7843,654,2026-05-04 11:41:51.303000-07:00
2025-12-12,Helldivers 2 Reengagement,adv_00720003,756.28,3055556,28703,TT_SPARK,1400912,5167,431,2026-05-04 11:41:51.303000-07:00
2025-12-13,Helldivers 2 Reengagement,adv_00720003,1240.16,3513889,28271,TT_SPARK,952405,5089,424,2026-05-04 11:41:51.303000-07:00
2025-12-15,Helldivers 2 Reengagement,adv_00720003,1134.42,3055556,42328,TT_SPARK,1363267,7619,635,2026-05-04 11:41:51.303000-07:00
2025-12-16,Helldivers 2 Reengagement,adv_00720003,1203.51,3055556,33073,TT_SPARK,978755,5953,496,2026-05-04 11:41:51.303000-07:00
2025-12-17,Helldivers 2 Reengagement,adv_00720003,870.19,3055556,27977,TT_SPARK,736755,5036,420,2026-05-04 11:41:51.303000-07:00
2025-12-18,Helldivers 2 Reengagement,adv_00720003,1126.95,3055556,22968,TT_SPARK,717933,4134,345,2026-05-04 11:41:51.303000-07:00
2025-12-19,Helldivers 2 Reengagement,adv_00720003,929.01,3055556,39233,TT_SPARK,790533,7062,588,2026-05-04 11:41:51.303000-07:00
2025-12-20,Helldivers 2 Reengagement,adv_00720003,1100.58,3513889,46783,TT_SPARK,1564665,8421,702,2026-05-04 11:41:51.303000-07:00
2025-12-21,Helldivers 2 Reengagement,adv_00720003,1185.40,3513889,30993,TT_SPARK,1119385,5579,465,2026-05-04 11:41:51.303000-07:00
2025-12-22,Helldivers 2 Reengagement,adv_00720003,1081.20,3055556,38388,TT_SPARK,1309489,6910,576,2026-05-04 11:41:51.303000-07:00
2025-12-23,Helldivers 2 Reengagement,adv_00720003,1198.85,3055556,32983,TT_SPARK,750200,5937,495,2026-05-04 11:41:51.303000-07:00
2025-12-24,Helldivers 2 Reengagement,adv_00720003,1060.66,3055556,20944,TT_SPARK,1269155,3770,314,2026-05-04 11:41:51.303000-07:00
2025-12-25,Helldivers 2 Reengagement,adv_00720003,1076.53,3055556,22961,TT_SPARK,1156222,4133,344,2026-05-04 11:41:51.303000-07:00
2025-12-26,Helldivers 2 Reengagement,adv_00720003,666.65,3055556,20044,TT_SPARK,1142778,3608,301,2026-05-04 11:41:51.303000-07:00
2025-12-27,Helldivers 2 Reengagement,adv_00720003,889.05,3513889,22542,TT_SPARK,1614140,4058,338,2026-05-04 11:41:51.303000-07:00
2025-12-28,Helldivers 2 Reengagement,adv_00720003,1094.13,3513889,43527,TT_SPARK,980235,7835,653,2026-05-04 11:41:51.303000-07:00
2025-12-29,Helldivers 2 Reengagement,adv_00720003,732.94,3055556,31062,TT_SPARK,876578,5591,466,2026-05-04 11:41:51.303000-07:00
2025-12-30,Helldivers 2 Reengagement,adv_00720003,1021.45,3055556,22059,TT_SPARK,1349822,3971,331,2026-05-04 11:41:51.303000-07:00
2025-12-31,Helldivers 2 Reengagement,adv_00720003,1126.02,3055556,18578,TT_SPARK,941112,3344,279,2026-05-04 11:41:51.303000-07:00
2026-01-02,Helldivers 2 Reengagement,adv_00720003,659.18,3055556,32736,TT_SPARK,809355,5892,491,2026-05-04 11:41:51.303000-07:00
2026-01-03,Helldivers 2 Reengagement,adv_00720003,1189.70,3513889,27155,TT_SPARK,992603,4888,407,2026-05-04 11:41:51.303000-07:00
2026-01-04,Helldivers 2 Reengagement,adv_00720003,1278.81,3513889,40162,TT_SPARK,1654339,7229,602,2026-05-04 11:41:51.303000-07:00
2026-01-05,Helldivers 2 Reengagement,adv_00720003,978.50,3055556,32560,TT_SPARK,906155,5861,488,2026-05-04 11:41:51.303000-07:00
2026-01-06,Helldivers 2 Reengagement,adv_00720003,1081.20,3055556,28282,TT_SPARK,1242267,5091,424,2026-05-04 11:41:51.303000-07:00
2026-01-07,Helldivers 2 Reengagement,adv_00720003,1004.64,3055556,32267,TT_SPARK,728689,5808,484,2026-05-04 11:41:51.303000-07:00
2026-01-08,Helldivers 2 Reengagement,adv_00720003,1196.04,3055556,25733,TT_SPARK,1212689,4632,386,2026-05-04 11:41:51.303000-07:00
2026-01-09,Helldivers 2 Reengagement,adv_00720003,1042.92,3055556,23965,TT_SPARK,984133,4314,359,2026-05-04 11:41:51.303000-07:00
2026-01-10,Helldivers 2 Reengagement,adv_00720003,1073.73,3513889,37275,TT_SPARK,1255442,6710,559,2026-05-04 11:41:51.303000-07:00
2026-01-11,Helldivers 2 Reengagement,adv_00720003,895.49,3513889,32350,TT_SPARK,1122477,5823,485,2026-05-04 11:41:51.303000-07:00
2026-01-12,Helldivers 2 Reengagement,adv_00720003,1189.51,3055556,25361,TT_SPARK,836245,4565,380,2026-05-04 11:41:51.303000-07:00
2026-01-13,Helldivers 2 Reengagement,adv_00720003,1065.33,3055556,21047,TT_SPARK,1239578,3788,316,2026-05-04 11:41:51.303000-07:00
2026-01-14,Helldivers 2 Reengagement,adv_00720003,743.21,3055556,19998,TT_SPARK,1236889,3600,300,2026-05-04 11:41:51.303000-07:00
2026-01-15,Helldivers 2 Reengagement,adv_00720003,1141.89,3055556,22293,TT_SPARK,1118578,4013,334,2026-05-04 11:41:51.303000-07:00
2026-01-16,Helldivers 2 Reengagement,adv_00720003,1054.12,3055556,21049,TT_SPARK,1196555,3789,316,2026-05-04 11:41:51.303000-07:00
2026-01-17,Helldivers 2 Reengagement,adv_00720003,980.32,3513889,32232,TT_SPARK,856545,5802,483,2026-05-04 11:41:51.303000-07:00
2026-01-18,Helldivers 2 Reengagement,adv_00720003,994.28,3513889,20563,TT_SPARK,875099,3701,308,2026-05-04 11:41:51.303000-07:00
2026-01-19,Helldivers 2 Reengagement,adv_00720003,1062.53,3055556,19878,TT_SPARK,994889,3578,298,2026-05-04 11:41:51.303000-07:00
2026-01-20,Helldivers 2 Reengagement,adv_00720003,767.48,3055556,28783,TT_SPARK,1220755,5181,432,2026-05-04 11:41:51.303000-07:00
2026-01-21,Helldivers 2 Reengagement,adv_00720003,721.73,3055556,23516,TT_SPARK,1371334,4233,353,2026-05-04 11:41:51.303000-07:00
2026-01-22,Helldivers 2 Reengagement,adv_00720003,770.29,3055556,19450,TT_SPARK,806667,3501,292,2026-05-04 11:41:51.303000-07:00
2026-01-23,Helldivers 2 Reengagement,adv_00720003,821.64,3055556,19360,TT_SPARK,1201934,3485,290,2026-05-04 11:41:51.303000-07:00
2026-01-24,Helldivers 2 Reengagement,adv_00720003,956.70,3513889,22953,TT_SPARK,1017341,4132,344,2026-05-04 11:41:51.303000-07:00
2026-01-25,Helldivers 2 Reengagement,adv_00720003,1111.31,3513889,27746,TT_SPARK,1620325,4994,416,2026-05-04 11:41:51.303000-07:00
2026-01-26,Helldivers 2 Reengagement,adv_00720003,1060.66,3055556,16192,TT_SPARK,997578,2915,243,2026-05-04 11:41:51.303000-07:00
2026-01-27,Helldivers 2 Reengagement,adv_00720003,1169.90,3055556,23770,TT_SPARK,890022,4279,357,2026-05-04 11:41:51.303000-07:00
2026-01-28,Helldivers 2 Reengagement,adv_00720003,805.77,3055556,19490,TT_SPARK,777089,3508,292,2026-05-04 11:41:51.303000-07:00
2026-01-29,Helldivers 2 Reengagement,adv_00720003,1126.95,3055556,19521,TT_SPARK,873889,3514,293,2026-05-04 11:41:51.303000-07:00
2026-01-30,Helldivers 2 Reengagement,adv_00720003,671.32,3055556,22562,TT_SPARK,1306800,4061,338,2026-05-04 11:41:51.303000-07:00
2026-02-01,Helldivers 2 Reengagement,adv_00720003,1295.99,3513889,22846,TT_SPARK,946220,4112,343,2026-05-04 11:41:51.303000-07:00
2026-02-02,Helldivers 2 Reengagement,adv_00720003,1154.96,3055556,21369,TT_SPARK,852378,3846,321,2026-05-04 11:41:51.303000-07:00
2026-02-03,Helldivers 2 Reengagement,adv_00720003,1093.34,3055556,22367,TT_SPARK,1220755,4026,336,2026-05-04 11:41:51.303000-07:00
2026-02-04,Helldivers 2 Reengagement,adv_00720003,728.27,3055556,21853,TT_SPARK,986822,3934,328,2026-05-04 11:41:51.303000-07:00
2026-02-05,Helldivers 2 Reengagement,adv_00720003,1023.31,3055556,22787,TT_SPARK,1094378,4102,342,2026-05-04 11:41:51.303000-07:00
2026-02-06,Helldivers 2 Reengagement,adv_00720003,668.51,3055556,20983,TT_SPARK,1368645,3777,315,2026-05-04 11:41:51.303000-07:00
2026-02-09,Helldivers 2 Reengagement,adv_00720003,884.19,3055556,16268,TT_SPARK,760955,2928,244,2026-05-04 11:41:51.303000-07:00
2026-02-10,Helldivers 2 Reengagement,adv_00720003,1112.95,3055556,17556,TT_SPARK,1123955,3160,263,2026-05-04 11:41:51.303000-07:00
2026-02-11,Helldivers 2 Reengagement,adv_00720003,1131.62,3055556,12049,TT_SPARK,1132022,2169,181,2026-05-04 11:41:51.303000-07:00
2026-02-12,Helldivers 2 Reengagement,adv_00720003,957.96,3055556,15762,TT_SPARK,801289,2837,236,2026-05-04 11:41:51.303000-07:00
2026-02-13,Helldivers 2 Reengagement,adv_00720003,899.13,3055556,17827,TT_SPARK,852378,3209,267,2026-05-04 11:41:51.303000-07:00
2026-02-14,Helldivers 2 Reengagement,adv_00720003,1035.08,3513889,17148,TT_SPARK,1413145,3087,257,2026-05-04 11:41:51.303000-07:00
2026-02-15,Helldivers 2 Reengagement,adv_00720003,1229.42,3513889,15703,TT_SPARK,1218335,2827,236,2026-05-04 11:41:51.303000-07:00
2026-02-17,Helldivers 2 Reengagement,adv_00720003,923.41,3055556,17578,TT_SPARK,1215378,3164,264,2026-05-04 11:41:51.303000-07:00
2026-02-18,Helldivers 2 Reengagement,adv_00720003,806.70,3055556,11919,TT_SPARK,1470822,2145,179,2026-05-04 11:41:51.303000-07:00
2026-02-19,Helldivers 2 Reengagement,adv_00720003,865.52,3055556,14630,TT_SPARK,1357889,2633,219,2026-05-04 11:41:51.303000-07:00
2026-02-20,Helldivers 2 Reengagement,adv_00720003,1134.42,3055556,14628,TT_SPARK,809355,2633,219,2026-05-04 11:41:51.303000-07:00
2026-02-21,Helldivers 2 Reengagement,adv_00720003,777.38,3513889,11561,TT_SPARK,1258535,2081,173,2026-05-04 11:41:51.303000-07:00
2026-02-22,Helldivers 2 Reengagement,adv_00720003,995.35,3513889,19063,TT_SPARK,797793,3431,286,2026-05-04 11:41:51.303000-07:00
2026-02-23,Helldivers 2 Reengagement,adv_00720003,758.15,3055556,16256,TT_SPARK,838933,2926,244,2026-05-04 11:41:51.303000-07:00
2026-02-24,Helldivers 2 Reengagement,adv_00720003,1137.22,3055556,10801,TT_SPARK,1400912,1944,162,2026-05-04 11:41:51.303000-07:00
2026-02-25,Helldivers 2 Reengagement,adv_00720003,876.73,3055556,13154,TT_SPARK,1019089,2368,197,2026-05-04 11:41:51.303000-07:00
2026-02-26,Helldivers 2 Reengagement,adv_00720003,1034.52,3055556,11443,TT_SPARK,763645,2060,172,2026-05-04 11:41:51.303000-07:00
2026-02-27,Helldivers 2 Reengagement,adv_00720003,907.54,3055556,15079,TT_SPARK,769022,2714,226,2026-05-04 11:41:51.303000-07:00
2026-02-28,Helldivers 2 Reengagement,adv_00720003,1276.67,3513889,19186,TT_SPARK,1335840,3453,288,2026-05-04 11:41:51.303000-07:00
2025-12-01,Helldivers 2 Reengagement,adv_00720003,1027.05,3055556,46444,TT_SPARK,1414355,8360,697,2026-05-04 11:41:51.303000-07:00
2025-12-02,Helldivers 2 Reengagement,adv_00720003,735.74,3055556,26674,TT_SPARK,1438555,4801,400,2026-05-04 11:41:51.303000-07:00
2025-12-03,Helldivers 2 Reengagement,adv_00720003,1122.28,3055556,27962,TT_SPARK,709867,5033,419,2026-05-04 11:41:51.303000-07:00
2025-12-04,Helldivers 2 Reengagement,adv_00720003,1077.47,3055556,39067,TT_SPARK,1172355,7032,586,2026-05-04 11:41:51.303000-07:00
2025-12-07,Helldivers 2 Reengagement,adv_00720003,826.77,3513889,43822,TT_SPARK,1335840,7888,657,2026-05-04 11:41:51.303000-07:00
2025-12-08,Helldivers 2 Reengagement,adv_00720003,1056.93,3055556,27114,TT_SPARK,1473512,4881,407,2026-05-04 11:41:51.303000-07:00
2025-12-09,Helldivers 2 Reengagement,adv_00720003,877.66,3055556,45760,TT_SPARK,1234200,8237,686,2026-05-04 11:41:51.303000-07:00
2025-12-10,Helldivers 2 Reengagement,adv_00720003,1028.92,3055556,43100,TT_SPARK,693733,7758,647,2026-05-04 11:41:51.303000-07:00
2025-12-11,Helldivers 2 Reengagement,adv_00720003,986.90,3055556,43572,TT_SPARK,798600,7843,654,2026-05-04 11:41:51.303000-07:00
2025-12-12,Helldivers 2 Reengagement,adv_00720003,681.59,3055556,24523,TT_SPARK,1320245,4414,368,2026-05-04 11:41:51.303000-07:00
2025-12-13,Helldivers 2 Reengagement,adv_00720003,1125.27,3513889,43519,TT_SPARK,1125569,7833,653,2026-05-04 11:41:51.303000-07:00
2025-12-15,Helldivers 2 Reengagement,adv_00720003,668.51,3055556,42599,TT_SPARK,1403600,7668,639,2026-05-04 11:41:51.303000-07:00
2025-12-16,Helldivers 2 Reengagement,adv_00720003,847.78,3055556,28233,TT_SPARK,1331000,5082,423,2026-05-04 11:41:51.303000-07:00
2025-12-17,Helldivers 2 Reengagement,adv_00720003,953.29,3055556,35704,TT_SPARK,1121267,6427,536,2026-05-04 11:41:51.303000-07:00
2025-12-18,Helldivers 2 Reengagement,adv_00720003,1204.45,3055556,27984,TT_SPARK,1199245,5037,420,2026-05-04 11:41:51.303000-07:00
2025-12-19,Helldivers 2 Reengagement,adv_00720003,1077.47,3055556,40541,TT_SPARK,723312,7297,608,2026-05-04 11:41:51.303000-07:00
2025-12-20,Helldivers 2 Reengagement,adv_00720003,924.48,3513889,25328,TT_SPARK,1107015,4559,380,2026-05-04 11:41:51.303000-07:00
2025-12-21,Helldivers 2 Reengagement,adv_00720003,979.24,3513889,28041,TT_SPARK,1431699,5047,421,2026-05-04 11:41:51.303000-07:00
2025-12-22,Helldivers 2 Reengagement,adv_00720003,737.61,3055556,34320,TT_SPARK,1019089,6178,515,2026-05-04 11:41:51.303000-07:00
2025-12-23,Helldivers 2 Reengagement,adv_00720003,858.05,3055556,21149,TT_SPARK,941112,3807,317,2026-05-04 11:41:51.303000-07:00
2025-12-24,Helldivers 2 Reengagement,adv_00720003,772.15,3055556,24185,TT_SPARK,1118578,4353,363,2026-05-04 11:41:51.303000-07:00
2025-12-25,Helldivers 2 Reengagement,adv_00720003,998.10,3055556,21479,TT_SPARK,838933,3866,322,2026-05-04 11:41:51.303000-07:00
2025-12-26,Helldivers 2 Reengagement,adv_00720003,688.12,3055556,38622,TT_SPARK,763645,6952,579,2026-05-04 11:41:51.303000-07:00
2025-12-27,Helldivers 2 Reengagement,adv_00720003,934.15,3513889,34788,TT_SPARK,974050,6262,522,2026-05-04 11:41:51.303000-07:00
2025-12-28,Helldivers 2 Reengagement,adv_00720003,1299.22,3513889,38293,TT_SPARK,782332,6893,574,2026-05-04 11:41:51.303000-07:00
2025-12-29,Helldivers 2 Reengagement,adv_00720003,903.80,3055556,18969,TT_SPARK,1207312,3414,285,2026-05-04 11:41:51.303000-07:00
2025-12-30,Helldivers 2 Reengagement,adv_00720003,1149.36,3055556,24875,TT_SPARK,1470822,4478,373,2026-05-04 11:41:51.303000-07:00
2025-12-31,Helldivers 2 Reengagement,adv_00720003,863.65,3055556,26009,TT_SPARK,1000267,4682,390,2026-05-04 11:41:51.303000-07:00
2026-01-02,Helldivers 2 Reengagement,adv_00720003,1120.42,3055556,20233,TT_SPARK,769022,3642,303,2026-05-04 11:41:51.303000-07:00
2026-01-03,Helldivers 2 Reengagement,adv_00720003,1213.32,3513889,30259,TT_SPARK,1577033,5447,454,2026-05-04 11:41:51.303000-07:00
2026-01-04,Helldivers 2 Reengagement,adv_00720003,806.37,3513889,40162,TT_SPARK,1552295,7229,602,2026-05-04 11:41:51.303000-07:00
2026-01-05,Helldivers 2 Reengagement,adv_00720003,737.61,3055556,32340,TT_SPARK,833555,5821,485,2026-05-04 11:41:51.303000-07:00
2026-01-06,Helldivers 2 Reengagement,adv_00720003,1004.64,3055556,25236,TT_SPARK,1005645,4542,379,2026-05-04 11:41:51.303000-07:00
2026-01-07,Helldivers 2 Reengagement,adv_00720003,740.41,3055556,17854,TT_SPARK,1056734,3214,268,2026-05-04 11:41:51.303000-07:00
2026-01-08,Helldivers 2 Reengagement,adv_00720003,964.49,3055556,32538,TT_SPARK,674912,5857,488,2026-05-04 11:41:51.303000-07:00
2026-01-09,Helldivers 2 Reengagement,adv_00720003,954.22,3055556,27960,TT_SPARK,1212689,5033,419,2026-05-04 11:41:51.303000-07:00
2026-01-10,Helldivers 2 Reengagement,adv_00720003,751.61,3513889,21505,TT_SPARK,1335840,3871,323,2026-05-04 11:41:51.303000-07:00
2026-01-11,Helldivers 2 Reengagement,adv_00720003,803.15,3513889,37545,TT_SPARK,1317287,6758,563,2026-05-04 11:41:51.303000-07:00
2026-01-12,Helldivers 2 Reengagement,adv_00720003,798.30,3055556,31042,TT_SPARK,779778,5588,466,2026-05-04 11:41:51.303000-07:00
2026-01-13,Helldivers 2 Reengagement,adv_00720003,991.57,3055556,19042,TT_SPARK,774400,3428,286,2026-05-04 11:41:51.303000-07:00
2026-01-14,Helldivers 2 Reengagement,adv_00720003,878.59,3055556,23166,TT_SPARK,984133,4170,347,2026-05-04 11:41:51.303000-07:00
2026-01-15,Helldivers 2 Reengagement,adv_00720003,720.80,3055556,29138,TT_SPARK,898089,5245,437,2026-05-04 11:41:51.303000-07:00
2026-01-16,Helldivers 2 Reengagement,adv_00720003,1128.82,3055556,24139,TT_SPARK,865822,4345,362,2026-05-04 11:41:51.303000-07:00
2026-01-17,Helldivers 2 Reengagement,adv_00720003,920.19,3513889,29162,TT_SPARK,1620325,5249,437,2026-05-04 11:41:51.303000-07:00
2026-01-18,Helldivers 2 Reengagement,adv_00720003,911.60,3513889,25975,TT_SPARK,881283,4676,390,2026-05-04 11:41:51.303000-07:00
2026-01-19,Helldivers 2 Reengagement,adv_00720003,916.87,3055556,29167,TT_SPARK,1054045,5250,438,2026-05-04 11:41:51.303000-07:00
2026-01-20,Helldivers 2 Reengagement,adv_00720003,1031.72,3055556,18883,TT_SPARK,723312,3399,283,2026-05-04 11:41:51.303000-07:00
2026-01-21,Helldivers 2 Reengagement,adv_00720003,1185.77,3055556,28580,TT_SPARK,1035222,5144,429,2026-05-04 11:41:51.303000-07:00
2026-01-22,Helldivers 2 Reengagement,adv_00720003,879.53,3055556,15168,TT_SPARK,744822,2730,228,2026-05-04 11:41:51.303000-07:00
2026-01-23,Helldivers 2 Reengagement,adv_00720003,769.35,3055556,17248,TT_SPARK,1398222,3105,259,2026-05-04 11:41:51.303000-07:00
2026-01-24,Helldivers 2 Reengagement,adv_00720003,774.16,3513889,25348,TT_SPARK,837992,4563,380,2026-05-04 11:41:51.303000-07:00
2026-01-25,Helldivers 2 Reengagement,adv_00720003,1014.68,3513889,21842,TT_SPARK,884375,3932,328,2026-05-04 11:41:51.303000-07:00
2026-01-26,Helldivers 2 Reengagement,adv_00720003,1046.66,3055556,15855,TT_SPARK,1320245,2854,238,2026-05-04 11:41:51.303000-07:00
2026-01-27,Helldivers 2 Reengagement,adv_00720003,697.46,3055556,22772,TT_SPARK,1223445,4099,342,2026-05-04 11:41:51.303000-07:00
2026-01-28,Helldivers 2 Reengagement,adv_00720003,820.70,3055556,22438,TT_SPARK,881955,4039,337,2026-05-04 11:41:51.303000-07:00
2026-01-29,Helldivers 2 Reengagement,adv_00720003,1152.16,3055556,14520,TT_SPARK,1374022,2614,218,2026-05-04 11:41:51.303000-07:00
2026-01-30,Helldivers 2 Reengagement,adv_00720003,1094.27,3055556,14459,TT_SPARK,1261089,2603,217,2026-05-04 11:41:51.303000-07:00
2026-02-01,Helldivers 2 Reengagement,adv_00720003,1162.85,3513889,18773,TT_SPARK,1577033,3379,282,2026-05-04 11:41:51.303000-07:00
2026-02-02,Helldivers 2 Reengagement,adv_00720003,1210.98,3055556,12731,TT_SPARK,1180422,2292,191,2026-05-04 11:41:51.303000-07:00
2026-02-03,Helldivers 2 Reengagement,adv_00720003,747.88,3055556,16253,TT_SPARK,734067,2926,244,2026-05-04 11:41:51.303000-07:00
2026-02-04,Helldivers 2 Reengagement,adv_00720003,858.99,3055556,18040,TT_SPARK,771712,3247,271,2026-05-04 11:41:51.303000-07:00
2026-02-05,Helldivers 2 Reengagement,adv_00720003,822.57,3055556,14422,TT_SPARK,1191178,2596,216,2026-05-04 11:41:51.303000-07:00
2026-02-06,Helldivers 2 Reengagement,adv_00720003,1071.86,3055556,16730,TT_SPARK,685667,3011,251,2026-05-04 11:41:51.303000-07:00
2026-02-09,Helldivers 2 Reengagement,adv_00720003,1201.65,3055556,13310,TT_SPARK,744822,2396,200,2026-05-04 11:41:51.303000-07:00
2026-02-10,Helldivers 2 Reengagement,adv_00720003,950.49,3055556,12672,TT_SPARK,876578,2281,190,2026-05-04 11:41:51.303000-07:00
2026-02-11,Helldivers 2 Reengagement,adv_00720003,1113.88,3055556,18656,TT_SPARK,680289,3358,280,2026-05-04 11:41:51.303000-07:00
2026-02-12,Helldivers 2 Reengagement,adv_00720003,669.45,3055556,17541,TT_SPARK,1201934,3157,263,2026-05-04 11:41:51.303000-07:00
2026-02-13,Helldivers 2 Reengagement,adv_00720003,751.61,3055556,14337,TT_SPARK,1223445,2581,215,2026-05-04 11:41:51.303000-07:00
2026-02-14,Helldivers 2 Reengagement,adv_00720003,1141.38,3513889,12509,TT_SPARK,1048263,2252,188,2026-05-04 11:41:51.303000-07:00
2026-02-15,Helldivers 2 Reengagement,adv_00720003,833.22,3513889,18458,TT_SPARK,1527558,3322,277,2026-05-04 11:41:51.303000-07:00
2026-02-17,Helldivers 2 Reengagement,adv_00720003,933.68,3055556,9306,TT_SPARK,1153534,1675,140,2026-05-04 11:41:51.303000-07:00
2026-02-18,Helldivers 2 Reengagement,adv_00720003,923.41,3055556,14843,TT_SPARK,1048667,2672,223,2026-05-04 11:41:51.303000-07:00
2026-02-19,Helldivers 2 Reengagement,adv_00720003,701.19,3055556,10890,TT_SPARK,1435867,1960,163,2026-05-04 11:41:51.303000-07:00
2026-02-20,Helldivers 2 Reengagement,adv_00720003,1053.19,3055556,16456,TT_SPARK,1024467,2962,247,2026-05-04 11:41:51.303000-07:00
2026-02-21,Helldivers 2 Reengagement,adv_00720003,1159.63,3513889,19432,TT_SPARK,1490451,3498,291,2026-05-04 11:41:51.303000-07:00
2026-02-22,Helldivers 2 Reengagement,adv_00720003,1115.61,3513889,16972,TT_SPARK,1577033,3055,255,2026-05-04 11:41:51.303000-07:00
2026-02-23,Helldivers 2 Reengagement,adv_00720003,749.75,3055556,17004,TT_SPARK,1123955,3061,255,2026-05-04 11:41:51.303000-07:00
2026-02-24,Helldivers 2 Reengagement,adv_00720003,948.62,3055556,10908,TT_SPARK,933045,1963,164,2026-05-04 11:41:51.303000-07:00
2026-02-25,Helldivers 2 Reengagement,adv_00720003,744.14,3055556,14544,TT_SPARK,935733,2618,218,2026-05-04 11:41:51.303000-07:00
